#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   61.99,    8.46,   1.8,    0.991,    0.136,    0.706
   62.01,    6.44,   1.8,     0.99,    0.131,    0.711
   62.04,    4.44,   1.8,    0.989,    0.127,    0.717
   62.06,    2.47,   1.8,    0.988,    0.122,    0.721
   62.09,    0.51,   1.8,    0.986,    0.118,    0.726
   62.11,   -1.41,   1.8,    0.985,    0.114,     0.73
   62.14,   -3.31,   1.8,    0.983,     0.11,    0.734
   62.16,   -5.19,   1.8,     0.98,    0.106,    0.738
   62.19,   -7.03,   1.8,    0.978,    0.102,    0.741
   62.21,   -8.85,   1.8,    0.975,   0.0986,    0.744
   62.24,  -10.64,   1.8,    0.972,   0.0954,    0.747
   62.26,  -12.40,   1.8,    0.968,   0.0923,    0.749
   62.29,  -14.13,   1.8,    0.964,   0.0893,    0.751
   62.31,  -15.84,   1.8,    0.959,   0.0865,    0.753
   62.34,  -17.52,   1.8,    0.954,   0.0839,    0.755
   62.36,  -19.17,   1.8,    0.948,   0.0815,    0.757
   62.39,  -20.81,   1.8,    0.942,   0.0792,    0.758
   62.41,  -22.42,   1.8,    0.935,   0.0771,    0.759
   62.44,  -24.01,   1.8,    0.927,   0.0752,     0.76
   62.49,  -28.58,   1.8,     0.91,   0.0716,    0.762
   62.54,  -31.85,   1.8,    0.886,   0.0689,    0.762
   62.59,  -35.06,   1.8,    0.858,   0.0669,    0.762
   62.64,  -38.33,   1.8,    0.824,   0.0655,    0.761
   62.69,  -41.70,   1.8,    0.783,   0.0647,     0.76
   62.74,  -45.23,   1.8,    0.735,   0.0646,    0.758
   62.79,  -48.96,   1.8,    0.679,   0.0652,    0.755
   62.84,  -52.87,   1.8,    0.613,   0.0664,    0.752
   62.89,  -56.88,   1.8,    0.537,   0.0683,    0.748
   62.94,  -60.76,   1.8,    0.452,   0.0711,    0.743
   62.99,  -64.18,   1.8,    0.362,   0.0746,    0.738
   63.09,  -70.64,   1.8,    0.202,   0.0833,    0.727
   63.19,  -71.33,   1.8,    0.082,   0.0957,    0.714
   63.29,  -71.38,   1.8,   0.0415,    0.108,    0.701
   63.39,  -71.35,   1.8,   0.0294,    0.121,    0.689
   63.49,  -71.30,   1.8,   0.0259,    0.133,    0.677
   63.59,  -71.25,   1.8,    0.025,    0.145,    0.665
   63.69,  -71.19,   1.8,   0.0248,    0.156,    0.654
   63.79,  -71.13,   1.8,   0.0249,    0.168,    0.643
   63.89,  -71.07,   1.8,    0.025,    0.179,    0.632
   63.99,  -71.00,   1.8,   0.0252,     0.19,    0.621
   64.09,  -70.93,   1.8,   0.0254,    0.201,    0.611
   64.19,  -70.86,   1.8,   0.0256,    0.211,    0.601
   64.29,  -70.79,   1.8,   0.0259,    0.221,    0.592
   64.39,  -70.71,   1.8,   0.0261,    0.231,    0.582
   64.49,  -70.63,   1.8,   0.0264,    0.241,    0.573
   64.59,  -70.73,   0.0,   0.0266,    0.251,    0.564
   64.69,  -70.75,   0.0,   0.0265,     0.26,    0.556
   64.79,  -70.74,   0.0,   0.0264,    0.269,    0.547
   64.89,  -70.71,   0.0,   0.0264,    0.278,    0.539
   64.99,  -70.66,   0.0,   0.0264,    0.287,    0.531
   65.09,  -70.60,   0.0,   0.0266,    0.296,    0.523
   65.19,  -70.54,   0.0,   0.0267,    0.304,    0.516
   65.29,  -70.47,   0.0,   0.0269,    0.313,    0.509
   65.39,  -70.39,   0.0,   0.0272,    0.321,    0.501
   65.49,  -70.32,   0.0,   0.0274,    0.329,    0.495
   65.59,  -70.24,   0.0,   0.0277,    0.337,    0.488
   65.69,  -70.15,   0.0,   0.0279,    0.344,    0.481
   65.79,  -70.07,   0.0,   0.0282,    0.352,    0.475
   65.89,  -69.98,   0.0,   0.0285,    0.359,    0.469
   65.99,  -69.89,   0.0,   0.0288,    0.366,    0.463
   66.09,  -69.80,   0.0,   0.0291,    0.373,    0.458
   66.19,  -69.70,   0.0,   0.0295,    0.379,    0.452
   66.29,  -69.61,   0.0,   0.0298,    0.386,    0.447
   66.39,  -69.51,   0.0,   0.0302,    0.392,    0.441
   66.49,  -69.41,   0.0,   0.0305,    0.398,    0.436
   66.59,  -69.31,   0.0,   0.0309,    0.404,    0.432
   66.69,  -69.20,   0.0,   0.0313,     0.41,    0.427
   66.79,  -69.10,   0.0,   0.0317,    0.416,    0.422
   66.89,  -69.00,   0.0,   0.0321,    0.421,    0.418
   66.99,  -68.89,   0.0,   0.0325,    0.427,    0.414
   67.09,  -68.78,   0.0,   0.0329,    0.432,     0.41
   67.19,  -68.67,   0.0,   0.0333,    0.437,    0.406
   67.29,  -68.57,   0.0,   0.0338,    0.442,    0.402
   67.39,  -68.46,   0.0,   0.0342,    0.447,    0.398
   67.49,  -68.34,   0.0,   0.0347,    0.451,    0.395
   67.59,  -68.23,   0.0,   0.0351,    0.456,    0.392
   67.69,  -68.12,   0.0,   0.0356,     0.46,    0.388
   67.79,  -68.01,   0.0,   0.0361,    0.464,    0.385
   67.89,  -67.89,   0.0,   0.0366,    0.468,    0.382
   67.99,  -67.78,   0.0,   0.0371,    0.472,    0.379
   68.09,  -67.67,   0.0,   0.0376,    0.476,    0.377
   68.19,  -67.55,   0.0,   0.0381,     0.48,    0.374
   68.29,  -67.44,   0.0,   0.0387,    0.483,    0.371
   68.39,  -67.32,   0.0,   0.0392,    0.487,    0.369
   68.49,  -67.21,   0.0,   0.0397,     0.49,    0.367
   68.59,  -67.09,   0.0,   0.0403,    0.493,    0.364
   68.69,  -66.98,   0.0,   0.0408,    0.496,    0.362
   68.79,  -66.86,   0.0,   0.0414,    0.499,     0.36
   68.89,  -66.75,   0.0,    0.042,    0.502,    0.358
   68.99,  -66.64,   0.0,   0.0426,    0.504,    0.357
   69.09,  -66.52,   0.0,   0.0431,    0.507,    0.355
   69.19,  -66.41,   0.0,   0.0437,    0.509,    0.353
   69.29,  -66.29,   0.0,   0.0443,    0.512,    0.352
   69.39,  -66.18,   0.0,   0.0449,    0.514,     0.35
   69.49,  -66.07,   0.0,   0.0456,    0.516,    0.349
   69.59,  -65.96,   0.0,   0.0462,    0.518,    0.348
   69.69,  -65.84,   0.0,   0.0468,     0.52,    0.347
   69.79,  -65.73,   0.0,   0.0474,    0.522,    0.345
   69.89,  -65.62,   0.0,    0.048,    0.524,    0.344
   69.99,  -65.51,   0.0,   0.0487,    0.525,    0.343
   70.09,  -65.40,   0.0,   0.0493,    0.527,    0.342
   70.19,  -65.29,   0.0,     0.05,    0.528,    0.342
   70.29,  -65.18,   0.0,   0.0506,     0.53,    0.341
   70.39,  -65.08,   0.0,   0.0513,    0.531,     0.34
   70.49,  -64.97,   0.0,   0.0519,    0.532,    0.339
   70.59,  -64.86,   0.0,   0.0526,    0.533,    0.339
   70.69,  -64.76,   0.0,   0.0532,    0.534,    0.338
   70.79,  -64.65,   0.0,   0.0539,    0.535,    0.338
   70.89,  -64.55,   0.0,   0.0546,    0.536,    0.337
   70.99,  -64.44,   0.0,   0.0552,    0.537,    0.337
   71.09,  -64.34,   0.0,   0.0559,    0.538,    0.337
   71.19,  -64.24,   0.0,   0.0566,    0.538,    0.337
   71.29,  -64.14,   0.0,   0.0573,    0.539,    0.336
   71.39,  -64.04,   0.0,    0.058,    0.539,    0.336
   71.49,  -63.94,   0.0,   0.0586,     0.54,    0.336
   71.59,  -63.84,   0.0,   0.0593,     0.54,    0.336
   71.69,  -63.74,   0.0,     0.06,     0.54,    0.336
   71.79,  -63.65,   0.0,   0.0607,     0.54,    0.336
   71.89,  -63.55,   0.0,   0.0614,    0.541,    0.336
   71.99,  -63.46,   0.0,    0.062,    0.541,    0.336
   72.09,  -63.36,   0.0,   0.0627,    0.541,    0.336
   72.19,  -63.27,   0.0,   0.0634,    0.541,    0.337
   72.29,  -63.18,   0.0,   0.0641,     0.54,    0.337
   72.39,  -63.09,   0.0,   0.0648,     0.54,    0.337
   72.49,  -63.00,   0.0,   0.0655,     0.54,    0.337
   72.59,  -62.91,   0.0,   0.0661,     0.54,    0.338
   72.69,  -62.83,   0.0,   0.0668,     0.54,    0.338
   72.79,  -62.74,   0.0,   0.0675,    0.539,    0.338
   72.89,  -62.66,   0.0,   0.0681,    0.539,    0.339
   72.99,  -62.58,   0.0,   0.0688,    0.538,    0.339
   73.09,  -62.49,   0.0,   0.0695,    0.538,     0.34
   73.19,  -62.41,   0.0,   0.0701,    0.537,     0.34
   73.29,  -62.34,   0.0,   0.0708,    0.537,    0.341
   73.39,  -62.26,   0.0,   0.0714,    0.536,    0.341
   73.49,  -62.19,   0.0,   0.0721,    0.535,    0.342
   73.59,  -62.11,   0.0,   0.0727,    0.534,    0.342
   73.69,  -62.04,   0.0,   0.0733,    0.534,    0.343
   73.79,  -61.97,   0.0,   0.0739,    0.533,    0.343
   73.89,  -61.90,   0.0,   0.0745,    0.532,    0.344
   73.99,  -61.84,   0.0,   0.0751,    0.531,    0.345
   74.09,  -61.77,   0.0,   0.0757,     0.53,    0.345
   74.19,  -61.71,   0.0,   0.0762,    0.529,    0.346
   74.29,  -61.65,   0.0,   0.0768,    0.528,    0.347
   74.39,  -61.59,   0.0,   0.0773,    0.528,    0.347
   74.49,  -61.54,   0.0,   0.0778,    0.527,    0.348
   74.59,  -61.49,   0.0,   0.0783,    0.526,    0.349
   74.69,  -61.44,   0.0,   0.0788,    0.524,    0.349
   74.79,  -61.39,   0.0,   0.0793,    0.523,     0.35
   74.89,  -61.35,   0.0,   0.0797,    0.522,    0.351
   74.99,  -61.31,   0.0,   0.0802,    0.521,    0.351
   75.09,  -61.27,   0.0,   0.0806,     0.52,    0.352
   75.19,  -61.23,   0.0,   0.0809,    0.519,    0.353
   75.29,  -61.20,   0.0,   0.0813,    0.518,    0.353
   75.39,  -61.18,   0.0,   0.0816,    0.517,    0.354
   75.49,  -61.15,   0.0,   0.0819,    0.516,    0.355
   75.59,  -61.13,   0.0,   0.0821,    0.515,    0.355
   75.69,  -61.12,   0.0,   0.0823,    0.514,    0.356
   75.79,  -61.10,   0.0,   0.0825,    0.513,    0.357
   75.89,  -61.10,   0.0,   0.0827,    0.512,    0.357
   75.99,  -61.09,   0.0,   0.0828,    0.511,    0.358
   76.09,  -61.09,   0.0,   0.0829,     0.51,    0.359
   76.19,  -61.10,   0.0,   0.0829,    0.509,    0.359
   76.29,  -61.11,   0.0,   0.0829,    0.508,     0.36
   76.39,  -61.12,   0.0,   0.0829,    0.507,     0.36
   76.49,  -61.14,   0.0,   0.0828,    0.506,    0.361
   76.59,  -61.16,   0.0,   0.0827,    0.505,    0.361
   76.69,  -61.19,   0.0,   0.0825,    0.504,    0.362
   76.79,  -61.22,   0.0,   0.0823,    0.503,    0.362
   76.89,  -61.26,   0.0,    0.082,    0.502,    0.363
   76.99,  -61.30,   0.0,   0.0817,    0.502,    0.363
   77.09,  -61.35,   0.0,   0.0814,    0.501,    0.363
   77.19,  -61.40,   0.0,    0.081,      0.5,    0.364
   77.29,  -61.45,   0.0,   0.0806,      0.5,    0.364
   77.39,  -61.51,   0.0,   0.0802,    0.499,    0.364
   77.49,  -61.57,   0.0,   0.0797,    0.499,    0.364
   77.59,  -61.63,   0.0,   0.0792,    0.498,    0.365
   77.69,  -61.70,   0.0,   0.0787,    0.498,    0.365
   77.79,  -61.77,   0.0,   0.0781,    0.497,    0.365
   77.89,  -61.84,   0.0,   0.0776,    0.497,    0.365
   77.99,  -61.91,   0.0,    0.077,    0.497,    0.365
   78.09,  -61.98,   0.0,   0.0763,    0.497,    0.365
   78.19,  -62.06,   0.0,   0.0757,    0.496,    0.365
   78.29,  -62.13,   0.0,   0.0751,    0.496,    0.365
   78.39,  -62.21,   0.0,   0.0745,    0.496,    0.365
   78.49,  -62.28,   0.0,   0.0738,    0.496,    0.365
   78.59,  -62.36,   0.0,   0.0732,    0.496,    0.365
   78.69,  -62.43,   0.0,   0.0726,    0.496,    0.365
   78.79,  -62.51,   0.0,   0.0719,    0.497,    0.364
   78.89,  -62.58,   0.0,   0.0713,    0.497,    0.364
   78.99,  -62.65,   0.0,   0.0707,    0.497,    0.364
   79.09,  -62.72,   0.0,   0.0702,    0.497,    0.364
   79.19,  -62.78,   0.0,   0.0696,    0.498,    0.363
   79.29,  -62.85,   0.0,   0.0691,    0.498,    0.363
   79.39,  -62.91,   0.0,   0.0685,    0.498,    0.363
   79.49,  -62.97,   0.0,    0.068,    0.499,    0.362
   79.59,  -63.02,   0.0,   0.0676,    0.499,    0.362
   79.69,  -63.07,   0.0,   0.0671,      0.5,    0.362
   79.79,  -63.12,   0.0,   0.0667,      0.5,    0.361
   79.89,  -63.17,   0.0,   0.0663,    0.501,    0.361
   79.99,  -63.21,   0.0,   0.0659,    0.501,     0.36
   80.09,  -63.25,   0.0,   0.0655,    0.502,     0.36
   80.19,  -63.29,   0.0,   0.0652,    0.502,     0.36
   80.29,  -63.32,   0.0,   0.0649,    0.503,    0.359
   80.39,  -63.36,   0.0,   0.0646,    0.504,    0.359
   80.49,  -63.38,   0.0,   0.0644,    0.504,    0.358
   80.59,  -63.41,   0.0,   0.0641,    0.505,    0.358
   80.69,  -63.43,   0.0,   0.0639,    0.505,    0.357
   80.79,  -63.45,   0.0,   0.0638,    0.506,    0.357
   80.89,  -63.47,   0.0,   0.0636,    0.507,    0.357
   80.99,  -63.48,   0.0,   0.0635,    0.507,    0.356
   81.09,  -63.49,   0.0,   0.0633,    0.508,    0.356
   81.19,  -63.50,   0.0,   0.0632,    0.509,    0.355
   81.29,  -63.51,   0.0,   0.0631,    0.509,    0.355
   81.39,  -63.51,   0.0,   0.0631,     0.51,    0.355
   81.49,  -63.51,   0.0,    0.063,     0.51,    0.354
   81.59,  -63.51,   0.0,    0.063,    0.511,    0.354
   81.69,  -63.51,   0.0,    0.063,    0.512,    0.353
   81.79,  -63.50,   0.0,    0.063,    0.512,    0.353
   81.89,  -63.50,   0.0,    0.063,    0.513,    0.353
   81.99,  -63.49,   0.0,   0.0631,    0.513,    0.352
   82.09,  -63.48,   0.0,   0.0631,    0.514,    0.352
   82.19,  -63.47,   0.0,   0.0632,    0.514,    0.352
   82.29,  -63.46,   0.0,   0.0632,    0.515,    0.351
   82.39,  -63.44,   0.0,   0.0633,    0.515,    0.351
   82.49,  -63.43,   0.0,   0.0634,    0.516,    0.351
   82.59,  -63.41,   0.0,   0.0635,    0.516,    0.351
   82.69,  -63.39,   0.0,   0.0636,    0.517,     0.35
   82.79,  -63.37,   0.0,   0.0638,    0.517,     0.35
   82.89,  -63.35,   0.0,   0.0639,    0.517,     0.35
   82.99,  -63.33,   0.0,    0.064,    0.518,     0.35
   83.09,  -63.31,   0.0,   0.0642,    0.518,     0.35
   83.19,  -63.29,   0.0,   0.0643,    0.518,     0.35
   83.29,  -63.26,   0.0,   0.0645,    0.519,    0.349
   83.39,  -63.24,   0.0,   0.0647,    0.519,    0.349
   83.49,  -63.22,   0.0,   0.0648,    0.519,    0.349
   83.59,  -63.19,   0.0,    0.065,    0.519,    0.349
   83.69,  -63.17,   0.0,   0.0652,     0.52,    0.349
   83.79,  -63.14,   0.0,   0.0654,     0.52,    0.349
   83.89,  -63.12,   0.0,   0.0656,     0.52,    0.349
   83.99,  -63.09,   0.0,   0.0657,     0.52,    0.349
   84.09,  -63.06,   0.0,   0.0659,     0.52,    0.349
   84.19,  -63.04,   0.0,   0.0661,     0.52,    0.349
   84.29,  -63.01,   0.0,   0.0663,    0.521,    0.349
   84.39,  -62.98,   0.0,   0.0665,    0.521,    0.349
   84.49,  -62.96,   0.0,   0.0667,    0.521,    0.349
   84.59,  -62.93,   0.0,   0.0669,    0.521,    0.349
   84.69,  -62.91,   0.0,   0.0671,    0.521,    0.349
   84.79,  -62.88,   0.0,   0.0673,    0.521,    0.349
   84.89,  -62.86,   0.0,   0.0675,    0.521,    0.349
   84.99,  -62.83,   0.0,   0.0677,    0.521,    0.349
   85.09,  -62.81,   0.0,   0.0679,    0.521,    0.349
   85.19,  -62.78,   0.0,   0.0681,    0.521,    0.349
   85.29,  -62.76,   0.0,   0.0683,    0.521,    0.349
   85.39,  -62.73,   0.0,   0.0685,    0.521,    0.349
   85.49,  -62.71,   0.0,   0.0687,     0.52,    0.349
   85.59,  -62.69,   0.0,   0.0689,     0.52,    0.349
   85.69,  -62.67,   0.0,   0.0691,     0.52,     0.35
   85.79,  -62.65,   0.0,   0.0692,     0.52,     0.35
   85.89,  -62.62,   0.0,   0.0694,     0.52,     0.35
   85.99,  -62.60,   0.0,   0.0696,     0.52,     0.35
   86.09,  -62.59,   0.0,   0.0697,     0.52,     0.35
   86.19,  -62.57,   0.0,   0.0699,    0.519,     0.35
   86.29,  -62.55,   0.0,   0.0701,    0.519,     0.35
   86.39,  -62.53,   0.0,   0.0702,    0.519,    0.351
   86.49,  -62.52,   0.0,   0.0704,    0.519,    0.351
   86.59,  -62.50,   0.0,   0.0705,    0.519,    0.351
   86.69,  -62.49,   0.0,   0.0706,    0.518,    0.351
   86.79,  -62.47,   0.0,   0.0707,    0.518,    0.351
   86.89,  -62.46,   0.0,   0.0709,    0.518,    0.351
   86.99,  -62.45,   0.0,    0.071,    0.518,    0.351
   87.09,  -62.44,   0.0,   0.0711,    0.518,    0.352
   87.19,  -62.43,   0.0,   0.0712,    0.517,    0.352
   87.29,  -62.42,   0.0,   0.0713,    0.517,    0.352
   87.39,  -62.41,   0.0,   0.0713,    0.517,    0.352
   87.49,  -62.40,   0.0,   0.0714,    0.517,    0.352
   87.59,  -62.40,   0.0,   0.0715,    0.516,    0.352
   87.69,  -62.39,   0.0,   0.0715,    0.516,    0.353
   87.79,  -62.39,   0.0,   0.0716,    0.516,    0.353
   87.89,  -62.38,   0.0,   0.0716,    0.516,    0.353
   87.99,  -62.38,   0.0,   0.0717,    0.515,    0.353
   88.09,  -62.38,   0.0,   0.0717,    0.515,    0.353
   88.19,  -62.38,   0.0,   0.0717,    0.515,    0.353
   88.29,  -62.38,   0.0,   0.0717,    0.515,    0.354
   88.39,  -62.38,   0.0,   0.0717,    0.515,    0.354
   88.49,  -62.38,   0.0,   0.0717,    0.514,    0.354
   88.59,  -62.39,   0.0,   0.0717,    0.514,    0.354
   88.69,  -62.39,   0.0,   0.0717,    0.514,    0.354
   88.79,  -62.40,   0.0,   0.0717,    0.514,    0.354
   88.89,  -62.40,   0.0,   0.0716,    0.513,    0.354
   88.99,  -62.41,   0.0,   0.0716,    0.513,    0.354
   89.09,  -62.41,   0.0,   0.0716,    0.513,    0.355
   89.19,  -62.42,   0.0,   0.0715,    0.513,    0.355
   89.29,  -62.43,   0.0,   0.0715,    0.513,    0.355
   89.39,  -62.44,   0.0,   0.0714,    0.513,    0.355
   89.49,  -62.45,   0.0,   0.0713,    0.512,    0.355
   89.59,  -62.46,   0.0,   0.0713,    0.512,    0.355
   89.69,  -62.47,   0.0,   0.0712,    0.512,    0.355
   89.79,  -62.48,   0.0,   0.0711,    0.512,    0.355
   89.89,  -62.49,   0.0,    0.071,    0.512,    0.355
