#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   45.18,  -55.10,   1.2,    0.154,    0.381,    0.427
   45.28,  -55.09,   1.2,    0.155,    0.378,    0.429
   45.38,  -55.10,   1.2,    0.156,    0.376,     0.43
   45.48,  -55.14,   1.2,    0.156,    0.373,    0.432
   45.58,  -55.21,   1.2,    0.156,     0.37,    0.433
   45.68,  -55.32,   1.2,    0.156,    0.368,    0.434
   45.78,  -55.48,   1.2,    0.155,    0.366,    0.435
   45.88,  -55.69,   1.2,    0.153,    0.364,    0.436
   45.98,  -55.97,   1.2,    0.151,    0.362,    0.437
   46.08,  -56.31,   1.2,    0.148,     0.36,    0.438
   46.18,  -56.72,   1.2,    0.144,    0.359,    0.438
   46.28,  -57.20,   1.2,     0.14,    0.358,    0.439
   46.38,  -57.75,   1.2,    0.134,    0.357,    0.439
   46.48,  -58.35,   1.2,    0.128,    0.357,    0.439
   46.58,  -59.01,   1.2,    0.121,    0.357,    0.438
   46.68,  -59.69,   1.2,    0.114,    0.357,    0.437
   46.78,  -60.37,   1.2,    0.107,    0.358,    0.436
   46.88,  -61.05,   1.2,    0.099,     0.36,    0.435
   46.98,  -61.70,   1.2,   0.0917,    0.361,    0.433
   47.08,  -62.30,   1.2,    0.085,    0.364,    0.432
   47.18,  -62.86,   1.2,   0.0788,    0.366,     0.43
   47.28,  -63.35,   1.2,   0.0734,    0.369,    0.427
   47.38,  -63.79,   1.2,   0.0687,    0.372,    0.425
   47.48,  -64.18,   1.2,   0.0647,    0.375,    0.423
   47.58,  -64.50,   1.2,   0.0613,    0.379,     0.42
   47.68,  -64.78,   1.2,   0.0585,    0.382,    0.417
   47.78,  -65.02,   1.2,   0.0563,    0.386,    0.415
   47.88,  -65.21,   1.2,   0.0544,    0.389,    0.412
   47.98,  -65.37,   1.2,   0.0529,    0.393,    0.409
   48.08,  -65.49,   1.2,   0.0517,    0.397,    0.407
   48.18,  -65.59,   1.2,   0.0507,    0.401,    0.404
   48.28,  -65.66,   1.2,     0.05,    0.404,    0.402
   48.38,  -65.71,   1.2,   0.0494,    0.408,    0.399
   48.48,  -65.74,   1.2,    0.049,    0.412,    0.397
   48.58,  -65.76,   1.2,   0.0487,    0.416,    0.394
   48.68,  -65.76,   1.2,   0.0485,    0.419,    0.392
   48.78,  -65.74,   1.2,   0.0485,    0.423,    0.389
   48.88,  -65.72,   1.2,   0.0485,    0.426,    0.387
   48.98,  -65.69,   1.2,   0.0485,     0.43,    0.385
   49.08,  -65.64,   1.2,   0.0487,    0.433,    0.383
   49.18,  -65.59,   1.2,   0.0489,    0.436,    0.381
   49.28,  -65.53,   1.2,   0.0492,    0.439,    0.379
   49.38,  -65.47,   1.2,   0.0495,    0.442,    0.377
   49.48,  -65.40,   1.2,   0.0498,    0.445,    0.375
   49.58,  -65.32,   1.2,   0.0502,    0.448,    0.373
   49.68,  -65.25,   1.2,   0.0506,    0.451,    0.372
   49.78,  -65.16,   1.2,   0.0511,    0.454,     0.37
   49.88,  -65.08,   1.2,   0.0515,    0.456,    0.369
   49.98,  -64.99,   1.2,    0.052,    0.459,    0.367
   50.08,  -64.90,   1.2,   0.0526,    0.461,    0.366
   50.18,  -64.81,   1.2,   0.0531,    0.464,    0.365
   50.28,  -64.71,   1.2,   0.0537,    0.466,    0.363
   50.38,  -64.61,   1.2,   0.0543,    0.468,    0.362
   50.48,  -64.52,   1.2,   0.0549,     0.47,    0.361
   50.58,  -64.42,   1.2,   0.0555,    0.472,     0.36
   50.68,  -64.32,   1.2,   0.0561,    0.474,    0.359
   50.78,  -64.21,   1.2,   0.0568,    0.475,    0.358
   50.88,  -64.11,   1.2,   0.0575,    0.477,    0.358
   50.98,  -64.01,   1.2,   0.0581,    0.479,    0.357
   51.08,  -63.90,   1.2,   0.0588,     0.48,    0.356
   51.18,  -63.80,   1.2,   0.0595,    0.481,    0.356
   51.28,  -63.70,   1.2,   0.0602,    0.483,    0.355
   51.38,  -63.59,   1.2,    0.061,    0.484,    0.355
   51.48,  -63.49,   1.2,   0.0617,    0.485,    0.354
   51.58,  -63.38,   1.2,   0.0625,    0.486,    0.354
   51.68,  -63.28,   1.2,   0.0632,    0.487,    0.354
   51.78,  -63.17,   1.2,    0.064,    0.488,    0.353
   51.88,  -63.07,   1.2,   0.0647,    0.489,    0.353
   51.98,  -62.96,   1.2,   0.0655,    0.489,    0.353
   52.08,  -62.86,   1.2,   0.0663,     0.49,    0.353
   52.18,  -62.76,   1.2,   0.0671,     0.49,    0.353
   52.28,  -62.65,   1.2,   0.0679,    0.491,    0.353
   52.38,  -62.55,   1.2,   0.0687,    0.491,    0.353
   52.48,  -62.45,   1.2,   0.0695,    0.492,    0.353
   52.58,  -62.35,   1.2,   0.0703,    0.492,    0.353
   52.68,  -62.24,   1.2,   0.0712,    0.492,    0.353
   52.78,  -62.14,   1.2,    0.072,    0.492,    0.353
   52.88,  -62.04,   1.2,   0.0728,    0.492,    0.354
   52.98,  -61.94,   1.2,   0.0736,    0.492,    0.354
   53.08,  -61.84,   1.2,   0.0745,    0.492,    0.354
   53.18,  -61.75,   1.2,   0.0753,    0.492,    0.355
   53.28,  -61.65,   1.2,   0.0762,    0.492,    0.355
   53.38,  -61.55,   1.2,    0.077,    0.491,    0.355
   53.48,  -61.46,   1.2,   0.0778,    0.491,    0.356
   53.58,  -61.36,   1.2,   0.0787,    0.491,    0.356
   53.68,  -61.27,   1.2,   0.0795,     0.49,    0.357
   53.78,  -61.18,   1.2,   0.0804,     0.49,    0.357
   53.88,  -61.08,   1.2,   0.0812,    0.489,    0.358
   53.98,  -60.99,   1.2,   0.0821,    0.488,    0.359
   54.08,  -60.90,   1.2,   0.0829,    0.488,    0.359
   54.18,  -60.82,   1.2,   0.0838,    0.487,     0.36
   54.28,  -60.73,   1.2,   0.0846,    0.486,    0.361
   54.38,  -60.64,   1.2,   0.0854,    0.486,    0.361
   54.48,  -60.56,   1.2,   0.0862,    0.485,    0.362
   54.58,  -60.48,   1.2,   0.0871,    0.484,    0.363
   54.68,  -60.40,   1.2,   0.0879,    0.483,    0.363
   54.78,  -60.32,   1.2,   0.0887,    0.482,    0.364
   54.88,  -60.24,   1.2,   0.0895,    0.481,    0.365
   54.98,  -60.17,   1.2,   0.0902,     0.48,    0.366
   55.08,  -60.10,   1.2,    0.091,    0.479,    0.367
   55.18,  -60.03,   1.2,   0.0917,    0.478,    0.367
   55.28,  -59.96,   1.2,   0.0925,    0.476,    0.368
   55.38,  -59.90,   1.2,   0.0932,    0.475,    0.369
   55.48,  -59.83,   1.2,   0.0939,    0.474,     0.37
   55.58,  -59.78,   1.2,   0.0945,    0.473,    0.371
   55.68,  -59.72,   1.2,   0.0952,    0.472,    0.372
   55.78,  -59.67,   1.2,   0.0958,     0.47,    0.372
   55.88,  -59.75,   0.0,   0.0963,    0.469,    0.373
   55.98,  -59.82,   0.0,   0.0963,    0.468,    0.374
   56.08,  -59.90,   0.0,    0.096,    0.467,    0.375
   56.18,  -60.00,   0.0,   0.0954,    0.466,    0.375
   56.28,  -60.10,   0.0,   0.0946,    0.465,    0.376
   56.38,  -60.22,   0.0,   0.0937,    0.464,    0.377
   56.48,  -60.34,   0.0,   0.0927,    0.463,    0.377
   56.58,  -60.48,   0.0,   0.0916,    0.463,    0.377
   56.68,  -60.62,   0.0,   0.0903,    0.462,    0.378
   56.78,  -60.77,   0.0,    0.089,    0.462,    0.378
   56.88,  -60.93,   0.0,   0.0876,    0.461,    0.378
   56.98,  -61.10,   0.0,   0.0862,    0.461,    0.378
   57.08,  -61.27,   0.0,   0.0846,    0.461,    0.378
   57.18,  -61.45,   0.0,   0.0831,    0.461,    0.378
   57.28,  -61.62,   0.0,   0.0815,    0.461,    0.378
   57.38,  -61.80,   0.0,   0.0799,    0.462,    0.378
   57.48,  -61.98,   0.0,   0.0783,    0.462,    0.378
   57.58,  -62.15,   0.0,   0.0768,    0.462,    0.377
   57.68,  -62.32,   0.0,   0.0752,    0.463,    0.377
   57.78,  -62.49,   0.0,   0.0737,    0.464,    0.376
   57.88,  -62.65,   0.0,   0.0723,    0.465,    0.376
   57.98,  -62.81,   0.0,   0.0709,    0.465,    0.375
   58.08,  -62.96,   0.0,   0.0696,    0.466,    0.375
   58.18,  -63.10,   0.0,   0.0684,    0.467,    0.374
   58.28,  -63.23,   0.0,   0.0672,    0.468,    0.373
   58.38,  -63.35,   0.0,   0.0661,     0.47,    0.372
   58.48,  -63.47,   0.0,   0.0651,    0.471,    0.371
   58.58,  -63.58,   0.0,   0.0642,    0.472,    0.371
   58.68,  -63.67,   0.0,   0.0633,    0.473,     0.37
   58.78,  -63.77,   0.0,   0.0625,    0.475,    0.369
   58.88,  -63.85,   0.0,   0.0618,    0.476,    0.368
   58.98,  -63.92,   0.0,   0.0612,    0.478,    0.367
   59.08,  -63.99,   0.0,   0.0606,    0.479,    0.366
   59.18,  -64.05,   0.0,   0.0601,     0.48,    0.365
   59.28,  -64.10,   0.0,   0.0596,    0.482,    0.364
   59.38,  -64.14,   0.0,   0.0592,    0.483,    0.363
   59.48,  -64.18,   0.0,   0.0589,    0.485,    0.363
   59.58,  -64.21,   0.0,   0.0586,    0.486,    0.362
   59.68,  -64.24,   0.0,   0.0583,    0.488,    0.361
   59.78,  -64.26,   0.0,   0.0581,    0.489,     0.36
   59.88,  -64.27,   0.0,   0.0579,    0.491,    0.359
   59.98,  -64.28,   0.0,   0.0578,    0.492,    0.358
   60.08,  -64.29,   0.0,   0.0577,    0.493,    0.357
   60.18,  -64.29,   0.0,   0.0576,    0.495,    0.357
   60.28,  -64.28,   0.0,   0.0576,    0.496,    0.356
   60.38,  -64.28,   0.0,   0.0576,    0.497,    0.355
   60.48,  -64.27,   0.0,   0.0576,    0.499,    0.354
   60.58,  -64.25,   0.0,   0.0576,      0.5,    0.354
   60.68,  -64.23,   0.0,   0.0577,    0.501,    0.353
   60.78,  -64.21,   0.0,   0.0578,    0.502,    0.352
   60.88,  -64.19,   0.0,   0.0579,    0.504,    0.352
   60.98,  -64.17,   0.0,   0.0581,    0.505,    0.351
   61.08,  -64.14,   0.0,   0.0582,    0.506,    0.351
   61.18,  -64.11,   0.0,   0.0584,    0.507,     0.35
   61.28,  -64.08,   0.0,   0.0586,    0.508,     0.35
   61.38,  -64.04,   0.0,   0.0588,    0.509,    0.349
   61.48,  -64.01,   0.0,    0.059,     0.51,    0.349
   61.58,  -63.97,   0.0,   0.0593,    0.511,    0.348
   61.68,  -63.93,   0.0,   0.0595,    0.512,    0.348
   61.78,  -63.89,   0.0,   0.0598,    0.512,    0.347
   61.88,  -63.85,   0.0,     0.06,    0.513,    0.347
   61.98,  -63.81,   0.0,   0.0603,    0.514,    0.347
   62.08,  -63.77,   0.0,   0.0606,    0.515,    0.346
   62.18,  -63.72,   0.0,   0.0609,    0.515,    0.346
   62.28,  -63.68,   0.0,   0.0612,    0.516,    0.346
   62.38,  -63.63,   0.0,   0.0615,    0.517,    0.346
   62.48,  -63.59,   0.0,   0.0618,    0.517,    0.346
   62.58,  -63.54,   0.0,   0.0621,    0.518,    0.345
   62.68,  -63.50,   0.0,   0.0624,    0.518,    0.345
   62.78,  -63.45,   0.0,   0.0628,    0.519,    0.345
