#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   36.90,  -10.79,   6.0,    0.507,    0.306,     0.47
   36.93,   -3.91,   6.0,    0.559,    0.295,    0.477
   36.95,    3.81,   6.0,    0.615,    0.285,    0.486
   36.98,   11.87,   6.0,    0.675,    0.275,    0.497
   37.00,   19.42,   6.0,    0.734,    0.264,    0.508
   37.03,   25.57,   6.0,     0.79,    0.255,    0.521
   37.05,   29.77,   6.0,    0.838,    0.245,    0.535
   37.08,   32.04,   6.0,    0.877,    0.236,    0.549
   37.10,   32.78,   6.0,    0.908,    0.227,    0.563
   37.13,   32.52,   6.0,    0.931,    0.219,    0.576
   37.15,   31.62,   6.0,    0.948,    0.211,    0.589
   37.18,   30.35,   6.0,    0.961,    0.203,    0.602
   37.20,   28.84,   6.0,     0.97,    0.196,    0.613
   37.23,   27.15,   6.0,    0.976,    0.188,    0.625
   37.25,   25.35,   6.0,    0.981,    0.181,    0.635
   37.28,   23.45,   6.0,    0.985,    0.175,    0.645
   37.30,   21.50,   6.0,    0.987,    0.168,    0.654
   37.33,   19.49,   6.0,    0.989,    0.162,    0.663
   37.35,   17.46,   6.0,     0.99,    0.156,    0.672
   37.38,   15.41,   6.0,     0.99,     0.15,    0.679
   37.40,   13.35,   6.0,    0.991,    0.145,    0.687
   37.43,   11.29,   6.0,    0.991,    0.139,    0.693
   37.45,    9.24,   6.0,     0.99,    0.134,      0.7
   37.48,    7.20,   6.0,     0.99,    0.129,    0.706
   37.50,    5.17,   6.0,    0.989,    0.125,    0.711
   37.53,    3.17,   6.0,    0.988,     0.12,    0.716
   37.55,    1.20,   6.0,    0.987,    0.116,    0.721
   37.58,   -0.75,   6.0,    0.985,    0.112,    0.725
   37.60,   -2.68,   6.0,    0.983,    0.108,    0.729
   37.63,   -4.57,   6.0,    0.981,    0.104,    0.733
   37.65,   -6.44,   6.0,    0.979,    0.101,    0.737
   37.68,   -8.28,   6.0,    0.976,   0.0972,     0.74
   37.70,  -10.08,   6.0,    0.973,   0.0939,    0.743
   37.73,  -11.86,   6.0,    0.969,   0.0909,    0.745
   37.75,  -13.61,   6.0,    0.965,    0.088,    0.748
   37.78,  -15.33,   6.0,    0.961,   0.0852,     0.75
   37.80,  -17.02,   6.0,    0.956,   0.0826,    0.752
   37.83,  -18.69,   6.0,     0.95,   0.0802,    0.753
   37.85,  -20.33,   6.0,    0.944,   0.0779,    0.755
   37.88,  -21.95,   6.0,    0.937,   0.0758,    0.756
   37.90,  -23.55,   6.0,    0.929,   0.0739,    0.757
   37.95,  -28.11,   6.0,    0.913,   0.0704,    0.759
   38.00,  -31.38,   6.0,     0.89,   0.0676,     0.76
   38.05,  -34.57,   6.0,    0.862,   0.0656,     0.76
   38.10,  -37.78,   6.0,    0.829,   0.0642,    0.759
   38.15,  -41.09,   6.0,     0.79,   0.0634,    0.758
   38.20,  -44.53,   6.0,    0.743,   0.0632,    0.756
   38.25,  -48.15,   6.0,    0.689,   0.0636,    0.753
   38.30,  -51.95,   6.0,    0.625,   0.0647,     0.75
   38.35,  -55.85,   6.0,    0.552,   0.0665,    0.746
   38.40,  -59.67,   6.0,     0.47,   0.0691,    0.742
   38.45,  -63.11,   6.0,    0.383,   0.0724,    0.737
   38.55,  -69.92,   6.0,    0.223,   0.0806,    0.726
   38.65,  -70.83,   6.0,   0.0941,   0.0925,    0.714
   38.75,  -70.90,   6.0,   0.0471,    0.105,    0.701
   38.85,  -70.85,   6.0,   0.0324,    0.117,    0.689
   38.95,  -70.77,   6.0,    0.028,    0.129,    0.677
   39.05,  -70.68,   6.0,   0.0268,    0.141,    0.665
   39.15,  -70.59,   6.0,   0.0266,    0.152,    0.654
   39.25,  -70.49,   6.0,   0.0268,    0.163,    0.643
   39.35,  -70.39,   6.0,   0.0271,    0.174,    0.632
   39.45,  -70.29,   6.0,   0.0274,    0.184,    0.622
   39.55,  -70.18,   6.0,   0.0277,    0.195,    0.612
   39.65,  -70.06,   6.0,   0.0281,    0.205,    0.602
   39.75,  -69.94,   6.0,   0.0285,    0.215,    0.593
   39.85,  -69.82,   6.0,   0.0289,    0.224,    0.584
   39.95,  -69.69,   6.0,   0.0293,    0.234,    0.575
   40.05,  -69.56,   6.0,   0.0298,    0.243,    0.566
   40.15,  -69.42,   6.0,   0.0303,    0.251,    0.558
   40.25,  -69.28,   6.0,   0.0308,     0.26,     0.55
   40.35,  -69.14,   6.0,   0.0313,    0.268,    0.542
   40.45,  -68.99,   6.0,   0.0318,    0.277,    0.535
   40.55,  -68.84,   6.0,   0.0324,    0.284,    0.527
   40.65,  -68.68,   6.0,    0.033,    0.292,     0.52
   40.75,  -68.52,   6.0,   0.0336,      0.3,    0.514
   40.85,  -68.36,   6.0,   0.0343,    0.307,    0.507
   40.95,  -68.19,   6.0,    0.035,    0.314,    0.501
   41.05,  -68.02,   6.0,   0.0357,    0.321,    0.495
   41.15,  -67.84,   6.0,   0.0364,    0.327,    0.489
   41.25,  -67.67,   6.0,   0.0372,    0.334,    0.483
   41.35,  -67.49,   6.0,    0.038,     0.34,    0.477
   41.45,  -67.30,   6.0,   0.0388,    0.346,    0.472
   41.55,  -67.12,   6.0,   0.0396,    0.351,    0.467
   41.65,  -66.93,   6.0,   0.0405,    0.357,    0.462
   41.75,  -66.74,   6.0,   0.0414,    0.362,    0.458
   41.85,  -66.55,   6.0,   0.0424,    0.367,    0.453
   41.95,  -66.35,   6.0,   0.0433,    0.372,    0.449
   42.05,  -66.16,   6.0,   0.0443,    0.377,    0.445
   42.15,  -65.96,   6.0,   0.0454,    0.381,    0.441
   42.25,  -65.76,   6.0,   0.0464,    0.386,    0.437
   42.35,  -65.56,   6.0,   0.0475,     0.39,    0.434
   42.45,  -65.36,   6.0,   0.0487,    0.394,     0.43
   42.55,  -65.15,   6.0,   0.0498,    0.397,    0.427
   42.65,  -64.95,   6.0,    0.051,    0.401,    0.424
   42.75,  -64.74,   6.0,   0.0522,    0.404,    0.421
   42.85,  -64.54,   6.0,   0.0535,    0.408,    0.418
   42.95,  -64.33,   6.0,   0.0548,    0.411,    0.416
   43.05,  -64.13,   6.0,   0.0561,    0.414,    0.413
   43.15,  -63.92,   6.0,   0.0574,    0.416,    0.411
   43.25,  -63.71,   6.0,   0.0588,    0.419,    0.409
   43.35,  -63.50,   6.0,   0.0602,    0.421,    0.407
   43.45,  -63.29,   6.0,   0.0617,    0.423,    0.405
   43.55,  -63.08,   6.0,   0.0632,    0.425,    0.403
   43.65,  -62.87,   6.0,   0.0647,    0.427,    0.402
   43.75,  -62.66,   6.0,   0.0662,    0.429,      0.4
   43.85,  -62.45,   6.0,   0.0678,     0.43,    0.399
   43.95,  -62.24,   6.0,   0.0695,    0.432,    0.398
   44.05,  -62.02,   6.0,   0.0711,    0.433,    0.397
   44.15,  -61.81,   6.0,   0.0729,    0.434,    0.396
   44.25,  -61.59,   6.0,   0.0746,    0.435,    0.395
   44.35,  -61.38,   6.0,   0.0764,    0.436,    0.395
   44.45,  -61.16,   6.0,   0.0783,    0.436,    0.394
   44.55,  -60.94,   6.0,   0.0802,    0.437,    0.393
   44.65,  -60.71,   6.0,   0.0821,    0.437,    0.393
   44.75,  -60.48,   6.0,   0.0842,    0.437,    0.393
   44.85,  -60.25,   6.0,   0.0863,    0.437,    0.393
   44.95,  -60.02,   6.0,   0.0884,    0.437,    0.393
   45.05,  -59.78,   6.0,   0.0907,    0.436,    0.393
   45.15,  -59.53,   6.0,    0.093,    0.436,    0.393
   45.25,  -59.28,   6.0,   0.0954,    0.435,    0.393
   45.35,  -59.02,   6.0,    0.098,    0.434,    0.394
   45.45,  -58.75,   6.0,    0.101,    0.433,    0.394
   45.55,  -58.47,   6.0,    0.103,    0.432,    0.395
   45.65,  -58.18,   6.0,    0.106,    0.431,    0.396
   45.75,  -57.87,   6.0,     0.11,    0.429,    0.397
   45.85,  -57.54,   6.0,    0.113,    0.428,    0.398
   45.95,  -57.18,   6.0,    0.117,    0.426,    0.399
   46.05,  -56.80,   6.0,    0.121,    0.423,      0.4
   46.15,  -56.38,   6.0,    0.125,    0.421,    0.401
   46.25,  -55.91,   6.0,     0.13,    0.418,    0.403
   46.35,  -55.38,   6.0,    0.135,    0.415,    0.405
   46.45,  -54.76,   6.0,    0.142,    0.412,    0.407
   46.55,  -54.04,   6.0,    0.149,    0.408,    0.409
   46.65,  -53.15,   6.0,    0.158,    0.404,    0.412
   46.75,  -52.04,   6.0,    0.169,    0.399,    0.415
   46.85,  -50.57,   6.0,    0.183,    0.393,    0.418
   46.95,  -48.51,   6.0,    0.201,    0.386,    0.422
   47.05,  -45.43,   6.0,    0.227,    0.377,    0.428
   47.15,  -40.29,   6.0,    0.265,    0.365,    0.435
   47.25,  -30.52,   6.0,    0.329,    0.347,    0.445
   47.30,  -23.72,   6.0,     0.39,    0.332,    0.453
   47.33,  -19.77,   6.0,     0.43,    0.322,    0.459
   47.35,  -14.77,   6.0,    0.473,    0.313,    0.465
   47.38,   -8.66,   6.0,    0.522,    0.303,    0.472
   47.40,   -1.52,   6.0,    0.576,    0.292,     0.48
   47.41,    1.83,   6.0,    0.605,    0.287,    0.485
   47.43,    5.34,   6.0,    0.635,    0.282,     0.49
   47.44,    8.93,   6.0,    0.665,    0.277,    0.495
   47.45,   12.50,   6.0,    0.694,    0.272,    0.501
   47.46,   15.95,   6.0,    0.723,    0.267,    0.506
   47.48,   19.19,   6.0,    0.751,    0.262,    0.513
   47.49,   22.13,   6.0,    0.778,    0.257,    0.519
   47.51,   27.78,   6.0,    0.826,    0.247,    0.532
   47.54,   31.04,   6.0,    0.867,    0.238,    0.546
   47.56,   32.40,   6.0,      0.9,    0.229,    0.559
   47.59,   32.48,   6.0,    0.925,    0.221,    0.573
   47.61,   31.78,   6.0,    0.943,    0.213,    0.586
   47.64,   30.61,   6.0,    0.957,    0.205,    0.599
   47.66,   29.17,   6.0,    0.967,    0.197,    0.611
   47.69,   27.53,   6.0,    0.974,     0.19,    0.622
   47.71,   25.75,   6.0,     0.98,    0.183,    0.633
   47.74,   23.89,   6.0,    0.984,    0.176,    0.643
   47.76,   21.95,   6.0,    0.986,     0.17,    0.652
   47.79,   19.96,   6.0,    0.988,    0.163,    0.661
   47.81,   17.93,   6.0,    0.989,    0.157,     0.67
   47.84,   15.88,   6.0,     0.99,    0.151,    0.677
   47.86,   13.82,   6.0,    0.991,    0.146,    0.685
   47.89,   11.76,   6.0,    0.991,    0.141,    0.692
   47.91,    9.71,   6.0,     0.99,    0.135,    0.698
   47.94,    7.67,   6.0,     0.99,    0.131,    0.704
   47.96,    5.64,   6.0,    0.989,    0.126,     0.71
   47.99,    3.64,   6.0,    0.988,    0.121,    0.715
   48.01,    1.65,   6.0,    0.987,    0.117,     0.72
   48.04,   -0.31,   6.0,    0.985,    0.113,    0.724
   48.06,   -2.24,   6.0,    0.984,    0.109,    0.728
   48.09,   -4.14,   6.0,    0.982,    0.105,    0.732
   48.11,   -6.01,   6.0,    0.979,    0.101,    0.736
   48.14,   -7.85,   6.0,    0.976,   0.0979,    0.739
   48.16,   -9.67,   6.0,    0.973,   0.0946,    0.742
   48.19,  -11.45,   6.0,     0.97,   0.0915,    0.745
   48.21,  -13.21,   6.0,    0.966,   0.0886,    0.747
   48.24,  -14.93,   6.0,    0.962,   0.0858,    0.749
   48.26,  -16.64,   6.0,    0.957,   0.0832,    0.751
   48.29,  -18.31,   6.0,    0.951,   0.0807,    0.753
   48.31,  -19.96,   6.0,    0.945,   0.0784,    0.754
   48.34,  -21.58,   6.0,    0.939,   0.0763,    0.756
   48.36,  -23.19,   6.0,    0.931,   0.0743,    0.757
   48.41,  -27.76,   6.0,    0.915,   0.0707,    0.759
   48.46,  -31.03,   6.0,    0.892,   0.0679,     0.76
   48.51,  -34.22,   6.0,    0.865,   0.0658,     0.76
   48.56,  -37.43,   6.0,    0.833,   0.0643,    0.759
   48.61,  -40.72,   6.0,    0.794,   0.0634,    0.758
   48.66,  -44.14,   6.0,    0.749,   0.0631,    0.756
   48.71,  -47.74,   6.0,    0.695,   0.0635,    0.754
   48.76,  -51.52,   6.0,    0.633,   0.0646,     0.75
   48.81,  -55.42,   6.0,    0.561,   0.0663,    0.747
   48.86,  -59.25,   6.0,     0.48,   0.0687,    0.742
   48.91,  -62.75,   6.0,    0.393,    0.072,    0.738
   49.01,  -69.82,   6.0,    0.232,     0.08,    0.727
   49.11,  -70.82,   6.0,   0.0977,   0.0919,    0.714
   49.21,  -70.90,   6.0,   0.0483,    0.104,    0.702
   49.31,  -70.85,   6.0,   0.0327,    0.116,    0.689
   49.41,  -70.77,   6.0,   0.0281,    0.128,    0.677
   49.51,  -70.69,   6.0,   0.0268,     0.14,    0.666
   49.61,  -70.59,   6.0,   0.0266,    0.151,    0.655
   49.71,  -70.50,   6.0,   0.0268,    0.162,    0.644
   49.81,  -70.40,   6.0,    0.027,    0.173,    0.633
   49.91,  -70.29,   6.0,   0.0274,    0.184,    0.623
   50.01,  -70.18,   6.0,   0.0277,    0.194,    0.613
   50.11,  -70.07,   6.0,   0.0281,    0.204,    0.603
   50.21,  -69.95,   6.0,   0.0285,    0.214,    0.593
   50.31,  -69.83,   6.0,   0.0289,    0.224,    0.584
   50.41,  -69.70,   6.0,   0.0293,    0.233,    0.575
   50.51,  -69.57,   6.0,   0.0298,    0.242,    0.567
   50.61,  -69.43,   6.0,   0.0302,    0.251,    0.559
   50.71,  -69.29,   6.0,   0.0307,     0.26,     0.55
   50.81,  -69.15,   6.0,   0.0313,    0.268,    0.543
   50.91,  -69.00,   6.0,   0.0318,    0.276,    0.535
   51.01,  -68.85,   6.0,   0.0324,    0.284,    0.528
   51.11,  -68.69,   6.0,    0.033,    0.292,    0.521
   51.21,  -68.53,   6.0,   0.0336,    0.299,    0.514
   51.31,  -68.36,   6.0,   0.0343,    0.306,    0.507
   51.41,  -68.20,   6.0,   0.0349,    0.313,    0.501
   51.51,  -68.03,   6.0,   0.0356,     0.32,    0.495
   51.61,  -67.85,   6.0,   0.0364,    0.327,    0.489
   51.71,  -67.68,   6.0,   0.0371,    0.333,    0.483
   51.81,  -67.49,   6.0,   0.0379,    0.339,    0.478
   51.91,  -67.31,   6.0,   0.0387,    0.345,    0.472
   52.01,  -67.13,   6.0,   0.0396,    0.351,    0.467
   52.11,  -66.94,   6.0,   0.0405,    0.357,    0.462
   52.21,  -66.75,   6.0,   0.0414,    0.362,    0.458
   52.31,  -66.56,   6.0,   0.0423,    0.367,    0.453
   52.41,  -66.36,   6.0,   0.0433,    0.372,    0.449
   52.51,  -66.17,   6.0,   0.0443,    0.377,    0.445
   52.61,  -65.97,   6.0,   0.0453,    0.381,    0.441
   52.71,  -65.77,   6.0,   0.0464,    0.385,    0.437
   52.81,  -65.57,   6.0,   0.0475,     0.39,    0.434
   52.91,  -65.37,   6.0,   0.0486,    0.394,     0.43
   53.01,  -65.16,   6.0,   0.0498,    0.397,    0.427
   53.11,  -64.96,   6.0,   0.0509,    0.401,    0.424
   53.21,  -64.75,   6.0,   0.0522,    0.404,    0.421
   53.31,  -64.55,   6.0,   0.0534,    0.407,    0.418
   53.41,  -64.34,   6.0,   0.0547,    0.411,    0.416
   53.51,  -64.14,   6.0,    0.056,    0.413,    0.413
   53.61,  -63.93,   6.0,   0.0574,    0.416,    0.411
   53.71,  -63.72,   6.0,   0.0587,    0.419,    0.409
   53.81,  -63.51,   6.0,   0.0602,    0.421,    0.407
   53.91,  -63.30,   6.0,   0.0616,    0.423,    0.405
   54.01,  -63.09,   6.0,   0.0631,    0.425,    0.404
   54.11,  -62.88,   6.0,   0.0646,    0.427,    0.402
   54.21,  -62.67,   6.0,   0.0662,    0.429,    0.401
   54.31,  -62.46,   6.0,   0.0678,     0.43,    0.399
   54.41,  -62.25,   6.0,   0.0694,    0.432,    0.398
   54.51,  -62.03,   6.0,   0.0711,    0.433,    0.397
   54.61,  -61.82,   6.0,   0.0728,    0.434,    0.396
   54.71,  -61.60,   6.0,   0.0745,    0.435,    0.395
   54.81,  -61.39,   6.0,   0.0763,    0.436,    0.395
   54.91,  -61.17,   6.0,   0.0782,    0.436,    0.394
   55.01,  -60.95,   6.0,   0.0801,    0.437,    0.394
   55.11,  -60.72,   6.0,    0.082,    0.437,    0.393
   55.21,  -60.49,   6.0,   0.0841,    0.437,    0.393
   55.31,  -60.26,   6.0,   0.0862,    0.437,    0.393
   55.41,  -60.03,   6.0,   0.0883,    0.437,    0.393
   55.51,  -59.79,   6.0,   0.0906,    0.436,    0.393
   55.61,  -59.54,   6.0,   0.0929,    0.436,    0.393
   55.71,  -59.29,   6.0,   0.0953,    0.435,    0.393
   55.81,  -59.03,   6.0,   0.0978,    0.434,    0.394
   55.91,  -58.76,   6.0,    0.101,    0.433,    0.394
   56.01,  -58.48,   6.0,    0.103,    0.432,    0.395
   56.11,  -58.19,   6.0,    0.106,    0.431,    0.396
   56.21,  -57.88,   6.0,    0.109,    0.429,    0.397
   56.31,  -57.55,   6.0,    0.113,    0.428,    0.398
   56.41,  -57.20,   6.0,    0.116,    0.426,    0.399
   56.51,  -56.82,   6.0,     0.12,    0.424,      0.4
   56.61,  -56.40,   6.0,    0.125,    0.421,    0.401
   56.71,  -55.93,   6.0,     0.13,    0.418,    0.403
   56.81,  -55.41,   6.0,    0.135,    0.415,    0.405
   56.91,  -54.80,   6.0,    0.141,    0.412,    0.407
   57.01,  -54.08,   6.0,    0.149,    0.408,    0.409
   57.11,  -53.20,   6.0,    0.157,    0.404,    0.412
   57.21,  -52.10,   6.0,    0.168,    0.399,    0.415
   57.31,  -50.65,   6.0,    0.182,    0.393,    0.418
   57.41,  -48.64,   6.0,      0.2,    0.386,    0.422
   57.51,  -45.62,   6.0,    0.225,    0.377,    0.427
   57.61,  -40.62,   6.0,    0.263,    0.365,    0.434
   57.71,  -31.20,   6.0,    0.325,    0.348,    0.444
   57.76,  -24.65,   6.0,    0.384,    0.333,    0.452
   57.79,  -20.84,   6.0,    0.422,    0.324,    0.458
   57.81,  -16.02,   6.0,    0.465,    0.315,    0.464
   57.84,  -10.11,   6.0,    0.512,    0.305,     0.47
   57.86,   -3.14,   6.0,    0.564,    0.294,    0.478
   57.89,    4.64,   6.0,    0.621,    0.284,    0.487
   57.91,   12.68,   6.0,    0.681,    0.273,    0.498
   57.94,   20.12,   6.0,     0.74,    0.263,     0.51
   57.96,   26.09,   6.0,    0.795,    0.254,    0.523
   57.99,   30.08,   6.0,    0.842,    0.244,    0.536
   58.01,   32.17,   6.0,    0.881,    0.235,     0.55
   58.04,   32.79,   6.0,    0.911,    0.227,    0.564
   58.06,   32.45,   6.0,    0.933,    0.218,    0.577
   58.09,   31.51,   6.0,     0.95,     0.21,     0.59
   58.11,   30.21,   6.0,    0.962,    0.202,    0.603
   58.14,   28.67,   6.0,     0.97,    0.195,    0.615
   58.16,   26.97,   6.0,    0.977,    0.188,    0.626
   58.19,   25.16,   6.0,    0.982,    0.181,    0.636
   58.21,   23.26,   6.0,    0.985,    0.174,    0.646
   58.24,   21.29,   6.0,    0.987,    0.168,    0.655
   58.26,   19.29,   6.0,    0.989,    0.161,    0.664
   58.29,   17.25,   6.0,     0.99,    0.155,    0.672
   58.31,   15.20,   6.0,    0.991,     0.15,     0.68
   58.34,   13.14,   6.0,    0.991,    0.144,    0.687
   58.36,   11.08,   6.0,    0.991,    0.139,    0.694
   58.39,    9.03,   6.0,     0.99,    0.134,      0.7
   58.41,    6.99,   6.0,     0.99,    0.129,    0.706
   58.44,    4.97,   6.0,    0.989,    0.124,    0.712
   58.46,    2.97,   6.0,    0.988,     0.12,    0.717
   58.49,    0.99,   6.0,    0.986,    0.116,    0.721
   58.51,   -0.95,   6.0,    0.985,    0.111,    0.726
   58.54,   -2.88,   6.0,    0.983,    0.108,     0.73
   58.56,   -4.77,   6.0,    0.981,    0.104,    0.734
   58.59,   -6.63,   6.0,    0.978,      0.1,    0.737
   58.61,   -8.46,   6.0,    0.975,   0.0968,     0.74
   58.64,  -10.27,   6.0,    0.972,   0.0936,    0.743
   58.66,  -12.04,   6.0,    0.969,   0.0906,    0.746
   58.69,  -13.79,   6.0,    0.965,   0.0877,    0.748
   58.71,  -15.51,   6.0,     0.96,   0.0849,     0.75
   58.74,  -17.20,   6.0,    0.955,   0.0824,    0.752
   58.76,  -18.86,   6.0,    0.949,     0.08,    0.754
   58.79,  -20.50,   6.0,    0.943,   0.0777,    0.755
   58.81,  -22.12,   6.0,    0.936,   0.0756,    0.756
   58.84,  -23.72,   6.0,    0.928,   0.0737,    0.757
   58.89,  -28.27,   6.0,    0.912,   0.0702,    0.759
   58.94,  -31.54,   6.0,    0.889,   0.0675,     0.76
   58.99,  -34.72,   6.0,     0.86,   0.0655,     0.76
   59.04,  -37.95,   6.0,    0.827,   0.0641,    0.759
   59.09,  -41.26,   6.0,    0.788,   0.0633,    0.758
   59.14,  -44.71,   6.0,    0.741,   0.0632,    0.756
   59.19,  -48.34,   6.0,    0.686,   0.0636,    0.753
   59.24,  -52.15,   6.0,    0.622,   0.0648,     0.75
   59.29,  -56.05,   6.0,    0.548,   0.0666,    0.746
   59.34,  -59.85,   6.0,    0.466,   0.0692,    0.742
   59.39,  -63.27,   6.0,    0.379,   0.0726,    0.737
   59.49,  -69.97,   6.0,     0.22,   0.0809,    0.726
   59.59,  -70.83,   6.0,   0.0925,   0.0928,    0.713
   59.69,  -70.90,   6.0,   0.0466,    0.105,    0.701
   59.79,  -70.85,   6.0,   0.0322,    0.117,    0.688
   59.89,  -70.77,   6.0,   0.0279,    0.129,    0.677
   59.99,  -70.68,   6.0,   0.0268,    0.141,    0.665
   60.09,  -70.59,   6.0,   0.0266,    0.152,    0.654
   60.19,  -70.49,   6.0,   0.0268,    0.163,    0.643
   60.29,  -70.39,   6.0,   0.0271,    0.174,    0.632
   60.39,  -70.28,   6.0,   0.0274,    0.185,    0.622
   60.49,  -70.17,   6.0,   0.0277,    0.195,    0.612
   60.59,  -70.06,   6.0,   0.0281,    0.205,    0.602
   60.69,  -69.94,   6.0,   0.0285,    0.215,    0.593
   60.79,  -69.82,   6.0,   0.0289,    0.224,    0.584
   60.89,  -69.69,   6.0,   0.0293,    0.234,    0.575
   60.99,  -69.56,   6.0,   0.0298,    0.243,    0.566
   61.09,  -69.42,   6.0,   0.0303,    0.252,    0.558
   61.19,  -69.28,   6.0,   0.0308,     0.26,     0.55
   61.29,  -69.14,   6.0,   0.0313,    0.269,    0.542
   61.39,  -68.99,   6.0,   0.0319,    0.277,    0.535
   61.49,  -68.83,   6.0,   0.0324,    0.285,    0.527
   61.59,  -68.68,   6.0,    0.033,    0.292,     0.52
   61.69,  -68.52,   6.0,   0.0337,      0.3,    0.513
   61.79,  -68.35,   6.0,   0.0343,    0.307,    0.507
   61.89,  -68.18,   6.0,    0.035,    0.314,      0.5
   61.99,  -68.01,   6.0,   0.0357,    0.321,    0.494
   62.09,  -67.84,   6.0,   0.0364,    0.327,    0.488
   62.19,  -67.66,   6.0,   0.0372,    0.334,    0.483
   62.29,  -67.48,   6.0,    0.038,     0.34,    0.477
   62.39,  -67.30,   6.0,   0.0388,    0.346,    0.472
   62.49,  -67.11,   6.0,   0.0397,    0.351,    0.467
   62.59,  -66.92,   6.0,   0.0405,    0.357,    0.462
   62.69,  -66.73,   6.0,   0.0414,    0.362,    0.457
   62.79,  -66.54,   6.0,   0.0424,    0.367,    0.453
   62.89,  -66.35,   6.0,   0.0434,    0.372,    0.449
   62.99,  -66.15,   6.0,   0.0444,    0.377,    0.445
   63.09,  -65.95,   6.0,   0.0454,    0.381,    0.441
   63.19,  -65.75,   6.0,   0.0465,    0.386,    0.437
   63.29,  -65.55,   6.0,   0.0476,     0.39,    0.433
   63.39,  -65.35,   6.0,   0.0487,    0.394,     0.43
   63.49,  -65.15,   6.0,   0.0498,    0.398,    0.427
   63.59,  -64.94,   6.0,    0.051,    0.401,    0.424
   63.69,  -64.74,   6.0,   0.0523,    0.405,    0.421
   63.79,  -64.53,   6.0,   0.0535,    0.408,    0.418
   63.89,  -64.33,   6.0,   0.0548,    0.411,    0.416
   63.99,  -64.12,   6.0,   0.0561,    0.414,    0.413
   64.09,  -63.91,   6.0,   0.0575,    0.416,    0.411
   64.19,  -64.31,   0.0,   0.0588,    0.419,    0.409
   64.29,  -64.64,   0.0,   0.0581,    0.422,    0.407
   64.39,  -64.92,   0.0,   0.0566,    0.424,    0.404
   64.49,  -65.16,   0.0,   0.0549,    0.427,    0.402
   64.59,  -65.37,   0.0,   0.0533,     0.43,      0.4
   64.69,  -65.55,   0.0,   0.0518,    0.434,    0.397
   64.79,  -65.70,   0.0,   0.0506,    0.437,    0.395
   64.89,  -65.82,   0.0,   0.0496,     0.44,    0.393
   64.99,  -65.92,   0.0,   0.0487,    0.443,     0.39
   65.09,  -66.00,   0.0,    0.048,    0.446,    0.388
   65.19,  -66.06,   0.0,   0.0474,     0.45,    0.386
   65.29,  -66.11,   0.0,    0.047,    0.453,    0.383
   65.39,  -66.14,   0.0,   0.0467,    0.456,    0.381
   65.49,  -66.16,   0.0,   0.0464,    0.459,    0.379
   65.59,  -66.17,   0.0,   0.0463,    0.462,    0.377
   65.69,  -66.16,   0.0,   0.0462,    0.465,    0.375
   65.79,  -66.15,   0.0,   0.0461,    0.468,    0.373
   65.89,  -66.13,   0.0,   0.0462,    0.471,    0.371
   65.99,  -66.10,   0.0,   0.0462,    0.474,    0.369
   66.09,  -66.07,   0.0,   0.0463,    0.477,    0.367
   66.19,  -66.03,   0.0,   0.0465,    0.479,    0.365
   66.29,  -65.99,   0.0,   0.0467,    0.482,    0.363
   66.39,  -65.94,   0.0,   0.0469,    0.485,    0.362
   66.49,  -65.88,   0.0,   0.0472,    0.487,     0.36
   66.59,  -65.83,   0.0,   0.0475,     0.49,    0.359
   66.69,  -65.77,   0.0,   0.0478,    0.492,    0.357
   66.79,  -65.70,   0.0,   0.0481,    0.494,    0.356
   66.89,  -65.64,   0.0,   0.0484,    0.496,    0.355
   66.99,  -65.57,   0.0,   0.0488,    0.499,    0.353
   67.09,  -65.50,   0.0,   0.0492,    0.501,    0.352
   67.19,  -65.43,   0.0,   0.0496,    0.503,    0.351
   67.29,  -65.35,   0.0,     0.05,    0.504,     0.35
   67.39,  -65.28,   0.0,   0.0504,    0.506,    0.349
   67.49,  -65.20,   0.0,   0.0509,    0.508,    0.348
   67.59,  -65.12,   0.0,   0.0513,     0.51,    0.347
   67.69,  -65.04,   0.0,   0.0518,    0.511,    0.346
   67.79,  -64.96,   0.0,   0.0523,    0.513,    0.345
   67.89,  -64.89,   0.0,   0.0527,    0.514,    0.345
   67.99,  -64.80,   0.0,   0.0532,    0.516,    0.344
   68.09,  -64.72,   0.0,   0.0537,    0.517,    0.343
   68.19,  -64.64,   0.0,   0.0542,    0.518,    0.343
   68.29,  -64.56,   0.0,   0.0548,    0.519,    0.342
   68.39,  -64.48,   0.0,   0.0553,     0.52,    0.342
   68.49,  -64.40,   0.0,   0.0558,    0.521,    0.341
   68.59,  -64.32,   0.0,   0.0563,    0.522,    0.341
   68.69,  -64.24,   0.0,   0.0569,    0.523,     0.34
   68.79,  -64.15,   0.0,   0.0574,    0.524,     0.34
   68.89,  -64.07,   0.0,    0.058,    0.525,     0.34
   68.99,  -63.99,   0.0,   0.0585,    0.525,     0.34
   69.09,  -63.91,   0.0,   0.0591,    0.526,     0.34
   69.19,  -63.83,   0.0,   0.0596,    0.527,    0.339
   69.29,  -63.75,   0.0,   0.0602,    0.527,    0.339
   69.39,  -63.67,   0.0,   0.0607,    0.528,    0.339
   69.49,  -63.60,   0.0,   0.0613,    0.528,    0.339
   69.59,  -63.52,   0.0,   0.0619,    0.528,    0.339
