#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   54.26,  -58.09,   1.4,    0.111,    0.468,     0.38
   54.36,  -57.94,   1.4,    0.113,    0.465,    0.381
   54.46,  -57.77,   1.4,    0.114,    0.463,    0.382
   54.56,  -57.60,   1.4,    0.116,     0.46,    0.384
   54.66,  -57.43,   1.4,    0.118,    0.458,    0.385
   54.76,  -57.24,   1.4,     0.12,    0.455,    0.387
   54.86,  -57.04,   1.4,    0.123,    0.452,    0.389
   54.96,  -56.83,   1.4,    0.125,    0.449,     0.39
   55.06,  -56.60,   1.4,    0.127,    0.446,    0.392
   55.16,  -56.35,   1.4,     0.13,    0.443,    0.394
   55.26,  -56.08,   1.4,    0.133,     0.44,    0.396
   55.36,  -55.78,   1.4,    0.137,    0.437,    0.398
   55.46,  -55.43,   1.4,     0.14,    0.433,      0.4
   55.56,  -55.03,   1.4,    0.144,    0.429,    0.402
   55.66,  -54.56,   1.4,    0.149,    0.425,    0.404
   55.76,  -54.00,   1.4,    0.155,    0.421,    0.407
   55.86,  -53.45,   0.0,    0.162,    0.416,    0.409
   55.96,  -52.73,   0.0,     0.17,    0.411,    0.412
   56.06,  -51.78,   0.0,    0.179,    0.406,    0.415
   56.16,  -50.48,   0.0,    0.191,      0.4,    0.419
   56.26,  -48.62,   0.0,    0.207,    0.392,    0.423
   56.36,  -45.79,   0.0,     0.23,    0.383,    0.428
   56.46,  -41.05,   0.0,    0.265,    0.371,    0.435
   56.56,  -32.05,   0.0,    0.324,    0.354,    0.445
   56.61,  -25.80,   0.0,     0.38,    0.339,    0.453
   56.64,  -22.16,   0.0,    0.416,     0.33,    0.458
   56.66,  -17.53,   0.0,    0.456,    0.321,    0.463
   56.69,  -11.83,   0.0,    0.502,    0.311,     0.47
   56.71,   -5.06,   0.0,    0.552,    0.301,    0.477
   56.74,    2.60,   0.0,    0.608,     0.29,    0.486
   56.75,    6.05,   0.0,    0.638,    0.285,    0.491
   56.76,    9.57,   0.0,    0.668,     0.28,    0.496
   56.78,   13.08,   0.0,    0.698,    0.274,    0.502
   56.79,   16.47,   0.0,    0.727,    0.269,    0.508
   56.80,   19.64,   0.0,    0.754,    0.264,    0.514
   56.81,   22.50,   0.0,    0.781,    0.259,     0.52
   56.84,   28.00,   0.0,    0.829,     0.25,    0.534
   56.86,   31.10,   0.0,    0.869,    0.241,    0.547
   56.89,   32.34,   0.0,    0.901,    0.232,    0.561
   56.91,   32.35,   0.0,    0.926,    0.223,    0.574
   56.94,   31.62,   0.0,    0.944,    0.215,    0.587
   56.96,   30.44,   0.0,    0.958,    0.207,      0.6
   56.99,   28.99,   0.0,    0.968,    0.199,    0.612
   57.01,   27.35,   0.0,    0.975,    0.192,    0.623
   57.04,   25.58,   0.0,     0.98,    0.185,    0.634
   57.06,   23.72,   0.0,    0.984,    0.178,    0.644
   57.09,   21.79,   0.0,    0.986,    0.171,    0.653
   57.11,   19.81,   0.0,    0.988,    0.165,    0.662
   57.14,   17.79,   0.0,     0.99,    0.159,     0.67
   57.16,   15.75,   0.0,     0.99,    0.153,    0.678
   57.19,   13.70,   0.0,    0.991,    0.147,    0.686
   57.21,   11.65,   0.0,    0.991,    0.142,    0.693
   57.24,    9.60,   0.0,     0.99,    0.137,    0.699
   57.26,    7.57,   0.0,     0.99,    0.132,    0.705
   57.29,    5.55,   0.0,    0.989,    0.127,     0.71
   57.31,    3.54,   0.0,    0.988,    0.123,    0.716
   57.34,    1.57,   0.0,    0.987,    0.118,     0.72
   57.36,   -0.39,   0.0,    0.985,    0.114,    0.725
   57.39,   -2.31,   0.0,    0.983,     0.11,    0.729
   57.41,   -4.21,   0.0,    0.981,    0.106,    0.733
   57.44,   -6.09,   0.0,    0.979,    0.102,    0.736
   57.46,   -7.93,   0.0,    0.976,   0.0989,     0.74
   57.49,   -9.74,   0.0,    0.973,   0.0956,    0.742
   57.51,  -11.53,   0.0,     0.97,   0.0925,    0.745
   57.54,  -13.29,   0.0,    0.966,   0.0895,    0.748
   57.56,  -15.02,   0.0,    0.961,   0.0867,     0.75
   57.59,  -16.72,   0.0,    0.957,    0.084,    0.752
   57.61,  -18.40,   0.0,    0.951,   0.0816,    0.753
   57.64,  -20.05,   0.0,    0.945,   0.0792,    0.755
   57.66,  -21.68,   0.0,    0.938,   0.0771,    0.756
   57.69,  -23.29,   0.0,    0.931,   0.0751,    0.757
   57.74,  -27.90,   0.0,    0.915,   0.0714,    0.759
   57.79,  -31.20,   0.0,    0.892,   0.0686,     0.76
   57.84,  -34.42,   0.0,    0.864,   0.0665,     0.76
   57.89,  -37.67,   0.0,    0.831,    0.065,    0.759
   57.94,  -41.02,   0.0,    0.792,   0.0642,    0.758
   57.99,  -44.53,   0.0,    0.746,   0.0639,    0.756
   58.04,  -48.23,   0.0,    0.691,   0.0644,    0.754
   58.09,  -52.12,   0.0,    0.627,   0.0655,     0.75
   58.14,  -56.14,   0.0,    0.552,   0.0673,    0.747
   58.19,  -60.08,   0.0,    0.469,   0.0699,    0.742
   58.24,  -63.64,   0.0,    0.379,   0.0733,    0.737
   58.34,  -70.60,   0.0,    0.216,   0.0818,    0.726
   58.44,  -71.48,   0.0,   0.0866,   0.0941,    0.713
   58.54,  -71.58,   0.0,   0.0422,    0.107,    0.701
   58.64,  -71.56,   0.0,   0.0291,    0.119,    0.688
   58.74,  -71.53,   0.0,   0.0253,    0.132,    0.676
   58.84,  -71.49,   0.0,   0.0243,    0.144,    0.664
   58.94,  -71.45,   0.0,   0.0241,    0.156,    0.653
   59.04,  -71.40,   0.0,   0.0241,    0.167,    0.642
   59.14,  -71.36,   0.0,   0.0242,    0.179,    0.631
   59.24,  -71.31,   0.0,   0.0244,     0.19,     0.62
   59.34,  -71.26,   0.0,   0.0245,    0.201,     0.61
   59.44,  -71.20,   0.0,   0.0247,    0.211,      0.6
   59.54,  -71.15,   0.0,   0.0248,    0.222,     0.59
   59.64,  -71.09,   0.0,    0.025,    0.232,    0.581
   59.74,  -71.03,   0.0,   0.0252,    0.242,    0.572
   59.84,  -70.97,   0.0,   0.0253,    0.252,    0.563
   59.94,  -70.91,   0.0,   0.0255,    0.261,    0.554
   60.04,  -70.84,   0.0,   0.0257,    0.271,    0.546
   60.14,  -70.77,   0.0,   0.0259,     0.28,    0.537
   60.24,  -70.70,   0.0,   0.0262,    0.289,     0.53
   60.34,  -70.63,   0.0,   0.0264,    0.297,    0.522
   60.44,  -70.55,   0.0,   0.0266,    0.306,    0.514
   60.54,  -70.47,   0.0,   0.0269,    0.314,    0.507
   60.64,  -70.39,   0.0,   0.0271,    0.322,      0.5
   60.74,  -70.31,   0.0,   0.0274,     0.33,    0.493
   60.84,  -70.23,   0.0,   0.0277,    0.338,    0.487
   60.94,  -70.14,   0.0,    0.028,    0.345,     0.48
   61.04,  -70.05,   0.0,   0.0283,    0.353,    0.474
   61.14,  -69.96,   0.0,   0.0286,     0.36,    0.468
   61.24,  -69.87,   0.0,   0.0289,    0.367,    0.462
   61.34,  -69.78,   0.0,   0.0292,    0.374,    0.456
   61.44,  -69.68,   0.0,   0.0295,     0.38,    0.451
   61.54,  -69.59,   0.0,   0.0299,    0.387,    0.446
   61.64,  -69.49,   0.0,   0.0302,    0.393,     0.44
   61.74,  -69.39,   0.0,   0.0306,    0.399,    0.435
   61.84,  -69.29,   0.0,    0.031,    0.405,    0.431
   61.94,  -69.18,   0.0,   0.0314,    0.411,    0.426
   62.04,  -69.08,   0.0,   0.0317,    0.417,    0.421
   62.14,  -68.98,   0.0,   0.0322,    0.422,    0.417
   62.24,  -68.87,   0.0,   0.0326,    0.428,    0.413
   62.34,  -68.76,   0.0,    0.033,    0.433,    0.409
   62.44,  -68.65,   0.0,   0.0334,    0.438,    0.405
   62.54,  -68.54,   0.0,   0.0339,    0.443,    0.401
   62.64,  -68.43,   0.0,   0.0343,    0.447,    0.398
   62.74,  -68.32,   0.0,   0.0348,    0.452,    0.394
   62.84,  -68.21,   0.0,   0.0352,    0.456,    0.391
   62.94,  -68.10,   0.0,   0.0357,    0.461,    0.388
   63.04,  -67.98,   0.0,   0.0362,    0.465,    0.385
   63.14,  -67.87,   0.0,   0.0367,    0.469,    0.382
   63.24,  -67.76,   0.0,   0.0372,    0.473,    0.379
   63.34,  -67.64,   0.0,   0.0377,    0.477,    0.376
   63.44,  -67.53,   0.0,   0.0382,     0.48,    0.373
   63.54,  -67.41,   0.0,   0.0388,    0.484,    0.371
   63.64,  -67.30,   0.0,   0.0393,    0.487,    0.369
   63.74,  -67.19,   0.0,   0.0399,     0.49,    0.366
   63.84,  -67.07,   0.0,   0.0404,    0.493,    0.364
   63.94,  -66.96,   0.0,    0.041,    0.496,    0.362
   64.04,  -66.84,   0.0,   0.0415,    0.499,     0.36
   64.14,  -66.73,   0.0,   0.0421,    0.502,    0.358
   64.24,  -66.61,   0.0,   0.0427,    0.505,    0.356
   64.34,  -66.50,   0.0,   0.0433,    0.507,    0.355
   64.44,  -66.38,   0.0,   0.0439,     0.51,    0.353
   64.54,  -66.27,   0.0,   0.0445,    0.512,    0.351
   64.64,  -66.16,   0.0,   0.0451,    0.514,     0.35
   64.74,  -66.04,   0.0,   0.0457,    0.516,    0.349
   64.84,  -65.93,   0.0,   0.0463,    0.518,    0.347
   64.94,  -65.82,   0.0,   0.0469,     0.52,    0.346
   65.04,  -65.71,   0.0,   0.0475,    0.522,    0.345
   65.14,  -65.60,   0.0,   0.0482,    0.524,    0.344
   65.24,  -65.49,   0.0,   0.0488,    0.526,    0.343
   65.34,  -65.38,   0.0,   0.0495,    0.527,    0.342
   65.44,  -65.27,   0.0,   0.0501,    0.528,    0.341
   65.54,  -65.16,   0.0,   0.0507,     0.53,    0.341
   65.64,  -65.05,   0.0,   0.0514,    0.531,     0.34
   65.74,  -64.95,   0.0,   0.0521,    0.532,    0.339
   65.84,  -64.84,   0.0,   0.0527,    0.533,    0.339
   65.94,  -64.73,   0.0,   0.0534,    0.534,    0.338
   66.04,  -64.63,   0.0,    0.054,    0.535,    0.338
   66.14,  -64.53,   0.0,   0.0547,    0.536,    0.337
   66.24,  -64.42,   0.0,   0.0554,    0.537,    0.337
   66.34,  -64.32,   0.0,   0.0561,    0.538,    0.337
   66.44,  -64.22,   0.0,   0.0567,    0.538,    0.337
   66.54,  -64.12,   0.0,   0.0574,    0.539,    0.336
   66.64,  -64.02,   0.0,   0.0581,    0.539,    0.336
   66.74,  -63.92,   0.0,   0.0588,     0.54,    0.336
   66.84,  -63.82,   0.0,   0.0595,     0.54,    0.336
   66.94,  -63.72,   0.0,   0.0601,     0.54,    0.336
   67.04,  -63.63,   0.0,   0.0608,     0.54,    0.336
   67.14,  -63.53,   0.0,   0.0615,     0.54,    0.336
   67.24,  -63.44,   0.0,   0.0622,    0.541,    0.336
   67.34,  -63.34,   0.0,   0.0629,    0.541,    0.336
   67.44,  -63.25,   0.0,   0.0636,     0.54,    0.337
   67.54,  -63.16,   0.0,   0.0642,     0.54,    0.337
   67.64,  -63.07,   0.0,   0.0649,     0.54,    0.337
   67.74,  -62.98,   0.0,   0.0656,     0.54,    0.337
   67.84,  -62.90,   0.0,   0.0663,     0.54,    0.338
   67.94,  -62.81,   0.0,   0.0669,    0.539,    0.338
   68.04,  -62.72,   0.0,   0.0676,    0.539,    0.338
   68.14,  -62.64,   0.0,   0.0683,    0.539,    0.339
   68.24,  -62.56,   0.0,   0.0689,    0.538,    0.339
   68.34,  -62.48,   0.0,   0.0696,    0.538,     0.34
   68.44,  -62.40,   0.0,   0.0703,    0.537,     0.34
   68.54,  -62.32,   0.0,   0.0709,    0.536,    0.341
   68.64,  -62.24,   0.0,   0.0715,    0.536,    0.341
   68.74,  -62.17,   0.0,   0.0722,    0.535,    0.342
   68.84,  -62.10,   0.0,   0.0728,    0.534,    0.342
   68.94,  -62.03,   0.0,   0.0734,    0.533,    0.343
   69.04,  -61.96,   0.0,    0.074,    0.533,    0.344
   69.14,  -61.89,   0.0,   0.0746,    0.532,    0.344
   69.24,  -61.82,   0.0,   0.0752,    0.531,    0.345
   69.34,  -61.76,   0.0,   0.0758,     0.53,    0.345
   69.44,  -61.70,   0.0,   0.0763,    0.529,    0.346
   69.54,  -61.64,   0.0,   0.0769,    0.528,    0.347
   69.64,  -61.58,   0.0,   0.0774,    0.527,    0.347
   69.74,  -61.53,   0.0,   0.0779,    0.526,    0.348
   69.84,  -61.48,   0.0,   0.0784,    0.525,    0.349
   69.94,  -61.43,   0.0,   0.0789,    0.524,    0.349
   70.04,  -61.38,   0.0,   0.0794,    0.523,     0.35
   70.14,  -61.34,   0.0,   0.0798,    0.522,    0.351
   70.24,  -61.30,   0.0,   0.0802,    0.521,    0.351
   70.34,  -61.26,   0.0,   0.0806,     0.52,    0.352
   70.44,  -61.23,   0.0,    0.081,    0.519,    0.353
   70.54,  -61.20,   0.0,   0.0813,    0.518,    0.354
   70.64,  -61.17,   0.0,   0.0816,    0.517,    0.354
   70.74,  -61.15,   0.0,   0.0819,    0.516,    0.355
   70.84,  -61.13,   0.0,   0.0822,    0.515,    0.356
   70.94,  -61.11,   0.0,   0.0824,    0.514,    0.356
   71.04,  -61.10,   0.0,   0.0826,    0.512,    0.357
   71.14,  -61.09,   0.0,   0.0827,    0.511,    0.357
   71.24,  -61.09,   0.0,   0.0828,     0.51,    0.358
   71.34,  -61.09,   0.0,   0.0829,    0.509,    0.359
   71.44,  -61.10,   0.0,   0.0829,    0.508,    0.359
   71.54,  -61.11,   0.0,   0.0829,    0.507,     0.36
   71.64,  -61.13,   0.0,   0.0829,    0.506,     0.36
   71.74,  -61.15,   0.0,   0.0828,    0.506,    0.361
   71.84,  -61.17,   0.0,   0.0826,    0.505,    0.361
   71.94,  -61.20,   0.0,   0.0824,    0.504,    0.362
   72.04,  -61.23,   0.0,   0.0822,    0.503,    0.362
   72.14,  -61.27,   0.0,    0.082,    0.502,    0.363
   72.24,  -61.31,   0.0,   0.0817,    0.501,    0.363
   72.34,  -61.36,   0.0,   0.0813,    0.501,    0.363
   72.44,  -61.41,   0.0,    0.081,      0.5,    0.364
   72.54,  -61.46,   0.0,   0.0805,      0.5,    0.364
   72.64,  -61.52,   0.0,   0.0801,    0.499,    0.364
   72.74,  -61.58,   0.0,   0.0796,    0.498,    0.364
   72.84,  -61.64,   0.0,   0.0791,    0.498,    0.365
   72.94,  -61.71,   0.0,   0.0786,    0.498,    0.365
   73.04,  -61.78,   0.0,    0.078,    0.497,    0.365
