#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   53.59,  -70.32,   2.0,   0.0273,    0.269,    0.548
   53.69,  -70.23,   2.0,   0.0276,    0.277,     0.54
   53.79,  -70.13,   2.0,    0.028,    0.286,    0.532
   53.89,  -70.03,   2.0,   0.0283,    0.294,    0.524
   53.99,  -69.92,   2.0,   0.0286,    0.303,    0.517
   54.09,  -69.82,   2.0,    0.029,    0.311,     0.51
   54.19,  -69.71,   2.0,   0.0294,    0.318,    0.503
   54.29,  -69.60,   2.0,   0.0298,    0.326,    0.496
   54.39,  -69.48,   2.0,   0.0302,    0.333,     0.49
   54.49,  -69.36,   2.0,   0.0306,    0.341,    0.484
   54.59,  -69.25,   2.0,    0.031,    0.348,    0.477
   54.69,  -69.12,   2.0,   0.0315,    0.354,    0.472
   54.79,  -69.00,   2.0,   0.0319,    0.361,    0.466
   54.89,  -68.87,   2.0,   0.0324,    0.367,     0.46
   54.99,  -68.74,   2.0,   0.0329,    0.374,    0.455
   55.09,  -68.61,   2.0,   0.0334,     0.38,     0.45
   55.19,  -68.48,   2.0,    0.034,    0.386,    0.445
   55.29,  -68.55,   0.0,   0.0345,    0.391,     0.44
   55.39,  -68.58,   0.0,   0.0346,    0.397,    0.436
   55.49,  -68.59,   0.0,   0.0345,    0.402,    0.431
   55.59,  -68.58,   0.0,   0.0344,    0.408,    0.427
   55.69,  -68.56,   0.0,   0.0344,    0.413,    0.422
   55.79,  -68.52,   0.0,   0.0345,    0.418,    0.418
   55.89,  -68.47,   0.0,   0.0346,    0.424,    0.414
   55.99,  -68.41,   0.0,   0.0348,    0.429,     0.41
   56.09,  -68.35,   0.0,    0.035,    0.434,    0.406
   56.19,  -68.27,   0.0,   0.0353,    0.438,    0.403
   56.29,  -68.20,   0.0,   0.0356,    0.443,    0.399
   56.39,  -68.11,   0.0,   0.0359,    0.447,    0.396
   56.49,  -68.03,   0.0,   0.0362,    0.452,    0.393
   56.59,  -67.94,   0.0,   0.0366,    0.456,    0.389
   56.69,  -67.84,   0.0,    0.037,     0.46,    0.386
   56.79,  -67.75,   0.0,   0.0374,    0.464,    0.383
   56.89,  -67.65,   0.0,   0.0378,    0.468,     0.38
   56.99,  -67.55,   0.0,   0.0383,    0.472,    0.378
   57.09,  -67.45,   0.0,   0.0387,    0.476,    0.375
   57.19,  -67.35,   0.0,   0.0392,    0.479,    0.373
   57.29,  -67.24,   0.0,   0.0397,    0.483,     0.37
   57.39,  -67.14,   0.0,   0.0402,    0.486,    0.368
   57.49,  -67.03,   0.0,   0.0407,    0.489,    0.366
   57.59,  -66.93,   0.0,   0.0412,    0.492,    0.364
   57.69,  -66.82,   0.0,   0.0417,    0.495,    0.362
   57.79,  -66.71,   0.0,   0.0422,    0.498,     0.36
   57.89,  -66.60,   0.0,   0.0428,    0.501,    0.358
   57.99,  -66.49,   0.0,   0.0433,    0.503,    0.356
   58.09,  -66.39,   0.0,   0.0439,    0.506,    0.354
   58.19,  -66.28,   0.0,   0.0445,    0.508,    0.353
   58.29,  -66.17,   0.0,    0.045,     0.51,    0.351
   58.39,  -66.06,   0.0,   0.0456,    0.513,     0.35
   58.49,  -65.95,   0.0,   0.0462,    0.515,    0.349
   58.59,  -65.85,   0.0,   0.0468,    0.517,    0.347
   58.69,  -65.74,   0.0,   0.0474,    0.519,    0.346
   58.79,  -65.63,   0.0,    0.048,     0.52,    0.345
   58.89,  -65.52,   0.0,   0.0486,    0.522,    0.344
   58.99,  -65.42,   0.0,   0.0493,    0.524,    0.343
   59.09,  -65.31,   0.0,   0.0499,    0.525,    0.342
   59.19,  -65.20,   0.0,   0.0505,    0.527,    0.342
   59.29,  -65.10,   0.0,   0.0511,    0.528,    0.341
   59.39,  -64.99,   0.0,   0.0518,    0.529,     0.34
   59.49,  -64.89,   0.0,   0.0524,     0.53,     0.34
   59.59,  -64.79,   0.0,   0.0531,    0.532,    0.339
   59.69,  -64.68,   0.0,   0.0537,    0.533,    0.339
   59.79,  -64.58,   0.0,   0.0544,    0.533,    0.338
   59.89,  -64.48,   0.0,    0.055,    0.534,    0.338
   59.99,  -64.38,   0.0,   0.0557,    0.535,    0.337
   60.09,  -64.28,   0.0,   0.0563,    0.536,    0.337
   60.19,  -64.18,   0.0,    0.057,    0.536,    0.337
   60.29,  -64.08,   0.0,   0.0577,    0.537,    0.337
   60.39,  -63.99,   0.0,   0.0583,    0.537,    0.337
   60.49,  -63.89,   0.0,    0.059,    0.538,    0.336
   60.59,  -63.79,   0.0,   0.0597,    0.538,    0.336
   60.69,  -63.70,   0.0,   0.0603,    0.538,    0.336
   60.79,  -63.60,   0.0,    0.061,    0.539,    0.336
   60.89,  -63.51,   0.0,   0.0617,    0.539,    0.337
   60.99,  -63.42,   0.0,   0.0624,    0.539,    0.337
   61.09,  -63.33,   0.0,    0.063,    0.539,    0.337
   61.19,  -63.24,   0.0,   0.0637,    0.539,    0.337
   61.29,  -63.15,   0.0,   0.0644,    0.539,    0.337
   61.39,  -63.06,   0.0,    0.065,    0.539,    0.337
   61.49,  -62.98,   0.0,   0.0657,    0.538,    0.338
   61.59,  -62.89,   0.0,   0.0664,    0.538,    0.338
   61.69,  -62.81,   0.0,    0.067,    0.538,    0.338
   61.79,  -62.72,   0.0,   0.0677,    0.537,    0.339
   61.89,  -62.64,   0.0,   0.0683,    0.537,    0.339
   61.99,  -62.56,   0.0,    0.069,    0.537,     0.34
   62.09,  -62.48,   0.0,   0.0696,    0.536,     0.34
   62.19,  -62.41,   0.0,   0.0702,    0.536,    0.341
   62.29,  -62.33,   0.0,   0.0709,    0.535,    0.341
   62.39,  -62.26,   0.0,   0.0715,    0.534,    0.342
   62.49,  -62.18,   0.0,   0.0721,    0.534,    0.342
   62.59,  -62.11,   0.0,   0.0727,    0.533,    0.343
   62.69,  -62.04,   0.0,   0.0733,    0.532,    0.343
   62.79,  -61.98,   0.0,   0.0739,    0.531,    0.344
   62.89,  -61.91,   0.0,   0.0745,    0.531,    0.344
   62.99,  -61.85,   0.0,   0.0751,     0.53,    0.345
   63.09,  -61.78,   0.0,   0.0756,    0.529,    0.346
   63.19,  -61.73,   0.0,   0.0762,    0.528,    0.346
   63.29,  -61.67,   0.0,   0.0767,    0.527,    0.347
   63.39,  -61.61,   0.0,   0.0772,    0.526,    0.348
   63.49,  -61.56,   0.0,   0.0777,    0.525,    0.348
   63.59,  -61.51,   0.0,   0.0782,    0.524,    0.349
   63.69,  -61.47,   0.0,   0.0786,    0.523,    0.349
   63.79,  -61.42,   0.0,   0.0791,    0.522,     0.35
   63.89,  -61.38,   0.0,   0.0795,    0.521,    0.351
   63.99,  -61.34,   0.0,   0.0799,     0.52,    0.351
   64.09,  -61.31,   0.0,   0.0803,    0.519,    0.352
   64.19,  -61.28,   0.0,   0.0806,    0.518,    0.353
   64.29,  -61.25,   0.0,   0.0809,    0.517,    0.353
   64.39,  -61.22,   0.0,   0.0812,    0.516,    0.354
   64.49,  -61.20,   0.0,   0.0815,    0.515,    0.355
   64.59,  -61.18,   0.0,   0.0817,    0.514,    0.355
   64.69,  -61.17,   0.0,   0.0819,    0.513,    0.356
   64.79,  -61.16,   0.0,   0.0821,    0.512,    0.357
   64.89,  -61.16,   0.0,   0.0822,    0.511,    0.357
   64.99,  -61.15,   0.0,   0.0823,     0.51,    0.358
   65.09,  -61.16,   0.0,   0.0823,    0.509,    0.358
   65.19,  -61.16,   0.0,   0.0823,    0.508,    0.359
   65.29,  -61.17,   0.0,   0.0823,    0.507,     0.36
   65.39,  -61.19,   0.0,   0.0823,    0.506,     0.36
   65.49,  -61.21,   0.0,   0.0822,    0.506,    0.361
   65.59,  -61.24,   0.0,    0.082,    0.505,    0.361
   65.69,  -61.26,   0.0,   0.0818,    0.504,    0.361
   65.79,  -61.30,   0.0,   0.0816,    0.503,    0.362
   65.89,  -61.33,   0.0,   0.0814,    0.502,    0.362
   65.99,  -61.38,   0.0,   0.0811,    0.502,    0.363
   66.09,  -61.42,   0.0,   0.0807,    0.501,    0.363
   66.19,  -61.47,   0.0,   0.0804,      0.5,    0.363
   66.29,  -61.52,   0.0,     0.08,      0.5,    0.364
   66.39,  -61.58,   0.0,   0.0795,    0.499,    0.364
   66.49,  -61.64,   0.0,   0.0791,    0.499,    0.364
   66.59,  -61.70,   0.0,   0.0786,    0.498,    0.364
   66.69,  -61.76,   0.0,   0.0781,    0.498,    0.364
