#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   48.63,  -62.44,   1.6,   0.0691,    0.505,    0.355
   48.73,  -62.31,   1.6,   0.0701,    0.505,    0.355
   48.83,  -62.17,   1.6,   0.0712,    0.505,    0.355
   48.93,  -62.04,   1.6,   0.0723,    0.505,    0.355
   49.03,  -61.91,   1.6,   0.0734,    0.504,    0.355
   49.13,  -61.77,   1.6,   0.0745,    0.504,    0.356
   49.23,  -61.64,   1.6,   0.0756,    0.504,    0.356
   49.33,  -61.51,   1.6,   0.0768,    0.503,    0.357
   49.43,  -61.37,   1.6,   0.0779,    0.503,    0.357
   49.53,  -61.24,   1.6,   0.0791,    0.502,    0.357
   49.63,  -61.11,   1.6,   0.0802,    0.501,    0.358
   49.73,  -60.97,   1.6,   0.0814,      0.5,    0.359
   49.83,  -60.84,   1.6,   0.0827,    0.499,    0.359
   49.93,  -60.71,   1.6,   0.0839,    0.498,     0.36
   50.03,  -60.57,   1.6,   0.0851,    0.497,    0.361
   50.13,  -60.44,   1.6,   0.0864,    0.496,    0.361
   50.23,  -60.30,   1.6,   0.0877,    0.495,    0.362
   50.33,  -60.17,   1.6,    0.089,    0.494,    0.363
   50.43,  -60.03,   1.6,   0.0903,    0.492,    0.364
   50.53,  -59.89,   1.6,   0.0917,    0.491,    0.365
   50.63,  -59.75,   1.6,    0.093,     0.49,    0.366
   50.73,  -59.61,   1.6,   0.0944,    0.488,    0.367
   50.83,  -59.47,   1.6,   0.0959,    0.486,    0.368
   50.93,  -59.32,   1.6,   0.0973,    0.485,    0.369
   51.03,  -59.18,   1.6,   0.0989,    0.483,     0.37
   51.13,  -59.03,   1.6,      0.1,    0.481,    0.371
   51.23,  -58.87,   1.6,    0.102,    0.479,    0.372
   51.33,  -58.72,   1.6,    0.104,    0.477,    0.374
   51.43,  -58.56,   1.6,    0.105,    0.475,    0.375
   51.53,  -58.39,   1.6,    0.107,    0.473,    0.376
   51.63,  -58.22,   1.6,    0.109,     0.47,    0.378
   51.73,  -58.04,   1.6,    0.111,    0.468,    0.379
   51.83,  -57.86,   1.6,    0.113,    0.466,     0.38
   51.93,  -57.67,   1.6,    0.115,    0.463,    0.382
   52.03,  -57.46,   1.6,    0.117,    0.461,    0.383
   52.13,  -57.24,   1.6,     0.12,    0.458,    0.385
   52.23,  -57.01,   1.6,    0.122,    0.455,    0.387
   52.33,  -56.75,   1.6,    0.125,    0.452,    0.388
   52.43,  -56.47,   1.6,    0.128,    0.449,     0.39
   52.53,  -56.16,   1.6,    0.131,    0.446,    0.392
   52.63,  -55.82,   1.6,    0.135,    0.442,    0.394
   52.73,  -55.42,   1.6,    0.139,    0.439,    0.396
   52.83,  -54.96,   1.6,    0.144,    0.435,    0.399
   52.93,  -54.41,   1.6,    0.149,    0.431,    0.401
   53.03,  -53.74,   1.6,    0.156,    0.426,    0.404
   53.13,  -52.91,   1.6,    0.164,    0.421,    0.407
   53.23,  -51.83,   1.6,    0.174,    0.415,     0.41
   53.33,  -50.35,   1.6,    0.187,    0.409,    0.414
   53.43,  -48.24,   1.6,    0.206,    0.401,    0.418
   53.53,  -44.96,   1.6,    0.232,    0.391,    0.424
   53.63,  -39.33,   1.6,    0.272,    0.378,    0.431
   53.73,  -28.18,   1.6,    0.341,    0.358,    0.442
   53.78,  -20.24,   1.6,    0.409,    0.341,    0.451
   53.80,  -15.64,   1.6,    0.454,     0.33,    0.458
   53.83,   -9.81,   1.6,    0.503,     0.32,    0.465
   53.85,   -2.78,   1.6,    0.557,    0.309,    0.473
   53.86,    0.58,   1.6,    0.587,    0.303,    0.477
   53.88,    4.16,   1.6,    0.617,    0.298,    0.482
   53.89,    7.86,   1.6,    0.648,    0.292,    0.488
   53.90,   11.59,   1.6,    0.678,    0.287,    0.493
   53.91,   15.25,   1.6,    0.708,    0.282,    0.499
   53.93,   18.73,   1.6,    0.737,    0.277,    0.505
   53.94,   21.91,   1.6,    0.765,    0.271,    0.512
   53.95,   24.74,   1.6,    0.791,    0.266,    0.518
   53.98,   29.99,   1.6,    0.838,    0.257,    0.532
   54.00,   32.71,   1.6,    0.878,    0.247,    0.546
   54.03,   33.60,   1.6,    0.909,    0.238,     0.56
   54.05,   33.37,   1.6,    0.932,    0.229,    0.574
   54.08,   32.48,   1.6,    0.949,    0.221,    0.587
   54.10,   31.22,   1.6,    0.961,    0.212,    0.599
   54.13,   29.72,   1.6,     0.97,    0.205,    0.612
   54.15,   28.06,   1.6,    0.977,    0.197,    0.623
   54.18,   26.27,   1.6,    0.982,     0.19,    0.634
   54.20,   24.40,   1.6,    0.985,    0.183,    0.644
   54.23,   22.47,   1.6,    0.988,    0.176,    0.653
   54.25,   20.49,   1.6,    0.989,    0.169,    0.662
   54.28,   18.47,   1.6,     0.99,    0.163,    0.671
   54.30,   16.44,   1.6,    0.991,    0.157,    0.679
   54.33,   14.39,   1.6,    0.991,    0.151,    0.686
   54.35,   12.34,   1.6,    0.991,    0.146,    0.693
   54.38,   10.30,   1.6,    0.991,    0.141,      0.7
   54.40,    8.27,   1.6,     0.99,    0.135,    0.706
   54.43,    6.25,   1.6,     0.99,     0.13,    0.711
   54.45,    4.25,   1.6,    0.989,    0.126,    0.716
   54.48,    2.27,   1.6,    0.987,    0.121,    0.721
   54.50,    0.32,   1.6,    0.986,    0.117,    0.726
   54.53,   -1.61,   1.6,    0.984,    0.113,     0.73
   54.55,   -3.51,   1.6,    0.982,    0.109,    0.734
   54.58,   -5.38,   1.6,     0.98,    0.105,    0.737
   54.60,   -7.22,   1.6,    0.977,    0.101,    0.741
   54.63,   -9.04,   1.6,    0.975,    0.098,    0.744
   54.65,  -10.82,   1.6,    0.971,   0.0948,    0.746
   54.68,  -12.58,   1.6,    0.967,   0.0917,    0.749
   54.70,  -14.32,   1.6,    0.963,   0.0888,    0.751
   54.73,  -16.02,   1.6,    0.959,    0.086,    0.753
   54.75,  -17.70,   1.6,    0.953,   0.0835,    0.755
   54.78,  -19.36,   1.6,    0.947,   0.0811,    0.756
   54.80,  -20.99,   1.6,    0.941,   0.0788,    0.758
   54.83,  -22.60,   1.6,    0.934,   0.0767,    0.759
   54.85,  -24.19,   1.6,    0.926,   0.0748,     0.76
   54.90,  -28.75,   1.6,    0.909,   0.0713,    0.761
   54.95,  -32.03,   1.6,    0.885,   0.0686,    0.762
   55.00,  -35.25,   1.6,    0.856,   0.0666,    0.762
   55.05,  -38.51,   1.6,    0.822,   0.0653,    0.761
   55.10,  -41.89,   1.6,    0.781,   0.0646,    0.759
   55.15,  -45.51,   0.0,    0.733,   0.0645,    0.757
   55.20,  -49.29,   0.0,    0.675,   0.0651,    0.755
   55.25,  -53.25,   0.0,    0.608,   0.0664,    0.751
   55.30,  -57.30,   0.0,    0.531,   0.0684,    0.747
   55.35,  -61.18,   0.0,    0.444,   0.0712,    0.743
   55.40,  -64.58,   0.0,    0.354,   0.0749,    0.737
   55.50,  -70.88,   0.0,    0.194,   0.0838,    0.726
   55.60,  -71.52,   0.0,   0.0778,   0.0963,    0.713
   55.70,  -71.58,   0.0,   0.0396,    0.109,      0.7
   55.80,  -71.56,   0.0,   0.0283,    0.122,    0.688
   55.90,  -71.53,   0.0,   0.0251,    0.134,    0.676
   56.00,  -71.49,   0.0,   0.0242,    0.146,    0.664
   56.10,  -71.45,   0.0,   0.0241,    0.158,    0.653
   56.20,  -71.40,   0.0,   0.0241,    0.169,    0.641
   56.30,  -71.36,   0.0,   0.0242,    0.181,    0.631
   56.40,  -71.31,   0.0,   0.0244,    0.192,     0.62
   56.50,  -71.26,   0.0,   0.0245,    0.203,     0.61
   56.60,  -71.20,   0.0,   0.0247,    0.213,      0.6
   56.70,  -71.15,   0.0,   0.0248,    0.224,     0.59
   56.80,  -71.09,   0.0,    0.025,    0.234,    0.581
   56.90,  -71.03,   0.0,   0.0252,    0.244,    0.572
   57.00,  -70.97,   0.0,   0.0253,    0.253,    0.563
   57.10,  -70.91,   0.0,   0.0255,    0.263,    0.554
   57.20,  -70.84,   0.0,   0.0257,    0.272,    0.546
   57.30,  -70.77,   0.0,    0.026,    0.281,    0.537
   57.40,  -70.70,   0.0,   0.0262,     0.29,    0.529
   57.50,  -70.63,   0.0,   0.0264,    0.299,    0.522
   57.60,  -70.55,   0.0,   0.0266,    0.307,    0.514
   57.70,  -70.47,   0.0,   0.0269,    0.316,    0.507
   57.80,  -70.39,   0.0,   0.0271,    0.324,      0.5
   57.90,  -70.31,   0.0,   0.0274,    0.332,    0.493
   58.00,  -70.23,   0.0,   0.0277,    0.339,    0.487
   58.10,  -70.14,   0.0,    0.028,    0.347,     0.48
   58.20,  -70.05,   0.0,   0.0283,    0.354,    0.474
   58.30,  -69.96,   0.0,   0.0286,    0.361,    0.468
   58.40,  -69.87,   0.0,   0.0289,    0.368,    0.462
   58.50,  -69.78,   0.0,   0.0292,    0.375,    0.456
   58.60,  -69.68,   0.0,   0.0295,    0.382,    0.451
   58.70,  -69.59,   0.0,   0.0299,    0.388,    0.445
   58.80,  -69.49,   0.0,   0.0302,    0.394,     0.44
   58.90,  -69.39,   0.0,   0.0306,    0.401,    0.435
   59.00,  -69.29,   0.0,    0.031,    0.407,    0.431
   59.10,  -69.18,   0.0,   0.0314,    0.412,    0.426
   59.20,  -69.08,   0.0,   0.0318,    0.418,    0.421
   59.30,  -68.97,   0.0,   0.0322,    0.423,    0.417
   59.40,  -68.87,   0.0,   0.0326,    0.429,    0.413
   59.50,  -68.76,   0.0,    0.033,    0.434,    0.409
   59.60,  -68.65,   0.0,   0.0334,    0.439,    0.405
   59.70,  -68.54,   0.0,   0.0339,    0.444,    0.401
   59.80,  -68.43,   0.0,   0.0343,    0.448,    0.398
   59.90,  -68.32,   0.0,   0.0348,    0.453,    0.394
   60.00,  -68.21,   0.0,   0.0353,    0.457,    0.391
   60.10,  -68.10,   0.0,   0.0357,    0.462,    0.388
   60.20,  -67.98,   0.0,   0.0362,    0.466,    0.385
   60.30,  -67.87,   0.0,   0.0367,     0.47,    0.382
   60.40,  -67.76,   0.0,   0.0372,    0.474,    0.379
   60.50,  -67.64,   0.0,   0.0377,    0.477,    0.376
   60.60,  -67.53,   0.0,   0.0383,    0.481,    0.373
   60.70,  -67.41,   0.0,   0.0388,    0.485,    0.371
   60.80,  -67.30,   0.0,   0.0393,    0.488,    0.368
   60.90,  -67.18,   0.0,   0.0399,    0.491,    0.366
   61.00,  -67.07,   0.0,   0.0404,    0.494,    0.364
   61.10,  -66.95,   0.0,    0.041,    0.497,    0.362
   61.20,  -66.84,   0.0,   0.0415,      0.5,     0.36
   61.30,  -66.72,   0.0,   0.0421,    0.503,    0.358
   61.40,  -66.61,   0.0,   0.0427,    0.506,    0.356
   61.50,  -66.50,   0.0,   0.0433,    0.508,    0.355
   61.60,  -66.38,   0.0,   0.0439,     0.51,    0.353
   61.70,  -66.27,   0.0,   0.0445,    0.513,    0.351
   61.80,  -66.16,   0.0,   0.0451,    0.515,     0.35
   61.90,  -66.04,   0.0,   0.0457,    0.517,    0.349
   62.00,  -65.93,   0.0,   0.0463,    0.519,    0.347
   62.10,  -65.82,   0.0,   0.0469,    0.521,    0.346
   62.20,  -65.71,   0.0,   0.0476,    0.523,    0.345
   62.30,  -65.60,   0.0,   0.0482,    0.525,    0.344
   62.40,  -65.49,   0.0,   0.0488,    0.526,    0.343
   62.50,  -65.38,   0.0,   0.0495,    0.528,    0.342
   62.60,  -65.27,   0.0,   0.0501,    0.529,    0.341
   62.70,  -65.16,   0.0,   0.0508,     0.53,    0.341
   62.80,  -65.05,   0.0,   0.0514,    0.532,     0.34
   62.90,  -64.94,   0.0,   0.0521,    0.533,    0.339
   63.00,  -64.84,   0.0,   0.0527,    0.534,    0.339
   63.10,  -64.73,   0.0,   0.0534,    0.535,    0.338
   63.20,  -64.63,   0.0,   0.0541,    0.536,    0.338
   63.30,  -64.52,   0.0,   0.0547,    0.537,    0.337
   63.40,  -64.42,   0.0,   0.0554,    0.537,    0.337
   63.50,  -64.32,   0.0,   0.0561,    0.538,    0.337
   63.60,  -64.22,   0.0,   0.0568,    0.539,    0.337
   63.70,  -64.11,   0.0,   0.0574,    0.539,    0.336
   63.80,  -64.01,   0.0,   0.0581,     0.54,    0.336
   63.90,  -63.92,   0.0,   0.0588,     0.54,    0.336
   64.00,  -63.82,   0.0,   0.0595,     0.54,    0.336
   64.10,  -63.72,   0.0,   0.0602,    0.541,    0.336
   64.20,  -63.62,   0.0,   0.0608,    0.541,    0.336
   64.30,  -63.53,   0.0,   0.0615,    0.541,    0.336
   64.40,  -63.43,   0.0,   0.0622,    0.541,    0.336
   64.50,  -63.34,   0.0,   0.0629,    0.541,    0.336
   64.60,  -63.25,   0.0,   0.0636,    0.541,    0.337
   64.70,  -63.16,   0.0,   0.0643,    0.541,    0.337
   64.80,  -63.07,   0.0,   0.0649,    0.541,    0.337
   64.90,  -62.98,   0.0,   0.0656,     0.54,    0.337
   65.00,  -62.89,   0.0,   0.0663,     0.54,    0.338
   65.10,  -62.81,   0.0,    0.067,     0.54,    0.338
   65.20,  -62.72,   0.0,   0.0676,    0.539,    0.338
   65.30,  -62.64,   0.0,   0.0683,    0.539,    0.339
   65.40,  -62.56,   0.0,    0.069,    0.538,    0.339
   65.50,  -62.47,   0.0,   0.0696,    0.538,     0.34
   65.60,  -62.40,   0.0,   0.0703,    0.537,     0.34
   65.70,  -62.32,   0.0,   0.0709,    0.537,    0.341
   65.80,  -62.24,   0.0,   0.0716,    0.536,    0.341
   65.90,  -62.17,   0.0,   0.0722,    0.535,    0.342
   66.00,  -62.09,   0.0,   0.0728,    0.535,    0.342
   66.10,  -62.02,   0.0,   0.0735,    0.534,    0.343
   66.20,  -61.95,   0.0,   0.0741,    0.533,    0.344
   66.30,  -61.88,   0.0,   0.0747,    0.532,    0.344
   66.40,  -61.82,   0.0,   0.0752,    0.531,    0.345
   66.50,  -61.76,   0.0,   0.0758,     0.53,    0.345
   66.60,  -61.69,   0.0,   0.0764,    0.529,    0.346
   66.70,  -61.64,   0.0,   0.0769,    0.528,    0.347
   66.80,  -61.58,   0.0,   0.0775,    0.527,    0.347
   66.90,  -61.52,   0.0,    0.078,    0.526,    0.348
   67.00,  -61.47,   0.0,   0.0785,    0.525,    0.349
   67.10,  -61.42,   0.0,    0.079,    0.524,    0.349
   67.20,  -61.38,   0.0,   0.0794,    0.523,     0.35
   67.30,  -61.33,   0.0,   0.0799,    0.522,    0.351
   67.40,  -61.29,   0.0,   0.0803,    0.521,    0.352
   67.50,  -61.26,   0.0,   0.0807,     0.52,    0.352
   67.60,  -61.22,   0.0,    0.081,    0.519,    0.353
   67.70,  -61.19,   0.0,   0.0814,    0.518,    0.354
   67.80,  -61.17,   0.0,   0.0817,    0.517,    0.354
   67.90,  -61.14,   0.0,    0.082,    0.516,    0.355
   68.00,  -61.12,   0.0,   0.0822,    0.515,    0.356
   68.10,  -61.11,   0.0,   0.0824,    0.514,    0.356
   68.20,  -61.10,   0.0,   0.0826,    0.513,    0.357
   68.30,  -61.09,   0.0,   0.0828,    0.512,    0.358
   68.40,  -61.09,   0.0,   0.0829,    0.511,    0.358
   68.50,  -61.09,   0.0,   0.0829,    0.509,    0.359
   68.60,  -61.10,   0.0,    0.083,    0.508,    0.359
   68.70,  -61.11,   0.0,   0.0829,    0.508,     0.36
   68.80,  -61.12,   0.0,   0.0829,    0.507,     0.36
   68.90,  -61.14,   0.0,   0.0828,    0.506,    0.361
   69.00,  -61.17,   0.0,   0.0827,    0.505,    0.361
   69.10,  -61.19,   0.0,   0.0825,    0.504,    0.362
   69.20,  -61.23,   0.0,   0.0823,    0.503,    0.362
   69.30,  -61.27,   0.0,    0.082,    0.502,    0.363
   69.40,  -61.31,   0.0,   0.0817,    0.502,    0.363
   69.50,  -61.35,   0.0,   0.0814,    0.501,    0.363
   69.60,  -61.41,   0.0,    0.081,      0.5,    0.364
   69.70,  -61.46,   0.0,   0.0806,      0.5,    0.364
   69.80,  -61.52,   0.0,   0.0801,    0.499,    0.364
   69.90,  -61.58,   0.0,   0.0796,    0.499,    0.365
   70.00,  -61.64,   0.0,   0.0791,    0.498,    0.365
   70.10,  -61.71,   0.0,   0.0786,    0.498,    0.365
   70.20,  -61.78,   0.0,    0.078,    0.497,    0.365
