#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   49.15,  -22.57,   4.0,    0.934,   0.0762,    0.758
   49.18,  -24.15,   4.0,    0.926,   0.0743,    0.759
   49.23,  -28.70,   4.0,    0.909,   0.0708,    0.761
   49.28,  -31.97,   4.0,    0.885,   0.0682,    0.762
   49.33,  -35.17,   4.0,    0.856,   0.0662,    0.761
   49.38,  -38.42,   4.0,    0.822,   0.0649,    0.761
   49.43,  -41.77,   4.0,    0.782,   0.0641,    0.759
   49.48,  -45.28,   4.0,    0.734,   0.0641,    0.757
   49.53,  -48.98,   4.0,    0.677,   0.0646,    0.754
   49.58,  -52.86,   4.0,    0.611,   0.0659,    0.751
   49.63,  -56.81,   4.0,    0.536,   0.0678,    0.747
   49.68,  -60.63,   4.0,    0.451,   0.0705,    0.743
   49.73,  -64.00,   4.0,    0.363,   0.0741,    0.737
   49.83,  -70.38,   4.0,    0.204,   0.0827,    0.726
   49.93,  -71.08,   4.0,   0.0845,   0.0949,    0.713
   50.03,  -71.13,   4.0,   0.0432,    0.107,    0.701
   50.13,  -71.09,   4.0,   0.0305,     0.12,    0.689
   50.23,  -71.02,   4.0,   0.0269,    0.132,    0.677
   50.33,  -70.95,   4.0,   0.0259,    0.143,    0.665
   50.43,  -70.88,   4.0,   0.0257,    0.155,    0.654
   50.53,  -70.80,   4.0,   0.0259,    0.166,    0.643
   50.63,  -70.71,   4.0,   0.0261,    0.177,    0.632
   50.73,  -70.63,   4.0,   0.0263,    0.188,    0.622
   50.83,  -70.53,   4.0,   0.0266,    0.198,    0.611
   50.93,  -70.44,   4.0,   0.0269,    0.209,    0.602
   51.03,  -70.34,   4.0,   0.0272,    0.219,    0.592
   51.13,  -70.24,   4.0,   0.0276,    0.228,    0.583
   51.23,  -70.13,   4.0,   0.0279,    0.238,    0.574
   51.33,  -70.02,   4.0,   0.0283,    0.247,    0.565
   51.43,  -69.91,   4.0,   0.0286,    0.256,    0.557
   51.53,  -69.80,   4.0,    0.029,    0.265,    0.549
   51.63,  -69.67,   4.0,   0.0294,    0.274,    0.541
   51.73,  -69.55,   4.0,   0.0299,    0.282,    0.533
   51.83,  -69.42,   4.0,   0.0303,     0.29,    0.526
   51.93,  -69.29,   4.0,   0.0308,    0.298,    0.518
   52.03,  -69.16,   4.0,   0.0313,    0.306,    0.511
   52.13,  -69.02,   4.0,   0.0318,    0.313,    0.505
   52.23,  -68.88,   4.0,   0.0323,     0.32,    0.498
   52.33,  -68.74,   4.0,   0.0329,    0.327,    0.492
   52.43,  -68.59,   4.0,   0.0334,    0.334,    0.486
   52.53,  -68.44,   4.0,    0.034,    0.341,     0.48
   52.63,  -68.29,   4.0,   0.0347,    0.347,    0.474
   52.73,  -68.13,   4.0,   0.0353,    0.354,    0.469
   52.83,  -67.97,   4.0,    0.036,     0.36,    0.464
   52.93,  -67.81,   4.0,   0.0366,    0.366,    0.458
   53.03,  -67.65,   4.0,   0.0373,    0.371,    0.454
   53.13,  -67.49,   4.0,   0.0381,    0.377,    0.449
   53.23,  -67.32,   4.0,   0.0388,    0.382,    0.444
   53.33,  -67.16,   4.0,   0.0396,    0.387,     0.44
   53.43,  -66.99,   4.0,   0.0404,    0.392,    0.436
   53.53,  -66.82,   4.0,   0.0412,    0.397,    0.432
   53.63,  -66.64,   4.0,    0.042,    0.401,    0.428
   53.73,  -66.47,   4.0,   0.0429,    0.406,    0.425
   53.83,  -66.29,   4.0,   0.0438,     0.41,    0.421
   53.93,  -66.12,   4.0,   0.0447,    0.414,    0.418
   54.03,  -65.94,   4.0,   0.0456,    0.418,    0.415
   54.13,  -65.77,   4.0,   0.0466,    0.421,    0.412
   54.23,  -65.59,   4.0,   0.0476,    0.425,    0.409
   54.33,  -65.41,   4.0,   0.0486,    0.428,    0.406
   54.43,  -65.23,   4.0,   0.0496,    0.431,    0.403
   54.53,  -65.05,   4.0,   0.0507,    0.434,    0.401
   54.63,  -64.87,   4.0,   0.0517,    0.437,    0.399
   54.73,  -64.69,   4.0,   0.0528,     0.44,    0.397
   54.83,  -64.51,   4.0,   0.0539,    0.443,    0.394
   54.93,  -64.33,   4.0,   0.0551,    0.445,    0.393
   55.03,  -64.15,   4.0,   0.0562,    0.447,    0.391
   55.13,  -63.97,   4.0,   0.0574,    0.449,    0.389
   55.23,  -63.79,   4.0,   0.0586,    0.451,    0.388
   55.33,  -63.61,   4.0,   0.0599,    0.453,    0.386
   55.43,  -63.43,   4.0,   0.0611,    0.455,    0.385
   55.53,  -63.24,   4.0,   0.0624,    0.456,    0.384
   55.63,  -63.06,   4.0,   0.0637,    0.458,    0.383
   55.73,  -62.88,   4.0,    0.065,    0.459,    0.382
   55.83,  -62.70,   4.0,   0.0664,     0.46,    0.381
   55.93,  -62.52,   4.0,   0.0678,    0.461,     0.38
   56.03,  -62.33,   4.0,   0.0692,    0.462,    0.379
   56.13,  -62.15,   4.0,   0.0706,    0.463,    0.379
   56.23,  -61.97,   4.0,   0.0721,    0.463,    0.378
   56.33,  -61.78,   4.0,   0.0736,    0.464,    0.378
   56.43,  -61.60,   4.0,   0.0751,    0.464,    0.378
   56.53,  -61.41,   4.0,   0.0767,    0.464,    0.377
   56.63,  -61.22,   4.0,   0.0783,    0.464,    0.377
   56.73,  -61.03,   4.0,   0.0799,    0.464,    0.377
   56.83,  -60.84,   4.0,   0.0816,    0.464,    0.377
   56.93,  -60.64,   4.0,   0.0833,    0.464,    0.378
   57.03,  -60.45,   4.0,   0.0851,    0.463,    0.378
   57.13,  -60.25,   4.0,   0.0869,    0.463,    0.378
   57.23,  -60.05,   4.0,   0.0888,    0.462,    0.379
   57.33,  -59.84,   4.0,   0.0908,    0.461,    0.379
   57.43,  -59.63,   4.0,   0.0928,     0.46,     0.38
   57.53,  -59.41,   4.0,   0.0949,    0.459,     0.38
   57.63,  -59.18,   4.0,   0.0971,    0.458,    0.381
   57.73,  -58.95,   4.0,   0.0993,    0.457,    0.382
   57.83,  -58.71,   4.0,    0.102,    0.455,    0.383
   57.93,  -58.46,   4.0,    0.104,    0.453,    0.384
   58.03,  -58.20,   4.0,    0.107,    0.452,    0.385
   58.13,  -57.92,   4.0,     0.11,     0.45,    0.386
   58.23,  -57.62,   4.0,    0.113,    0.448,    0.387
   58.33,  -57.30,   4.0,    0.116,    0.445,    0.389
   58.43,  -56.95,   4.0,     0.12,    0.443,     0.39
   58.53,  -56.57,   4.0,    0.124,     0.44,    0.392
   58.63,  -56.14,   4.0,    0.128,    0.437,    0.394
   58.73,  -55.66,   4.0,    0.133,    0.434,    0.396
   58.83,  -55.10,   4.0,    0.139,     0.43,    0.398
   58.93,  -54.44,   4.0,    0.145,    0.426,      0.4
   59.03,  -53.64,   4.0,    0.153,    0.422,    0.403
   59.13,  -52.64,   4.0,    0.163,    0.417,    0.406
   59.23,  -51.34,   4.0,    0.175,    0.411,    0.409
   59.33,  -49.55,   4.0,    0.191,    0.404,    0.413
   59.43,  -46.91,   4.0,    0.213,    0.396,    0.418
   59.53,  -42.67,   4.0,    0.246,    0.384,    0.425
   59.63,  -34.95,   4.0,    0.298,    0.368,    0.434
   59.68,  -29.62,   4.0,    0.347,    0.355,    0.441
   59.73,  -21.31,   4.0,    0.408,    0.339,     0.45
   59.75,  -16.61,   4.0,    0.451,    0.329,    0.456
   59.78,  -10.75,   4.0,    0.499,    0.319,    0.462
   59.80,   -3.73,   4.0,    0.552,    0.308,     0.47
   59.81,   -0.35,   4.0,    0.581,    0.303,    0.475
   59.83,    3.24,   4.0,    0.611,    0.297,     0.48
   59.84,    6.97,   4.0,    0.641,    0.292,    0.485
   59.85,   10.74,   4.0,    0.672,    0.287,     0.49
   59.86,   14.46,   4.0,    0.702,    0.281,    0.496
   59.88,   18.01,   4.0,    0.731,    0.276,    0.502
   59.89,   21.29,   4.0,    0.759,    0.271,    0.509
   59.90,   24.22,   4.0,    0.786,    0.266,    0.515
   59.93,   29.72,   4.0,    0.834,    0.256,    0.529
   59.95,   32.66,   4.0,    0.874,    0.247,    0.543
   59.98,   33.71,   4.0,    0.906,    0.237,    0.557
   60.00,   33.56,   4.0,     0.93,    0.229,    0.571
   60.03,   32.73,   4.0,    0.947,     0.22,    0.584
   60.05,   31.49,   4.0,     0.96,    0.212,    0.597
   60.08,   30.00,   4.0,     0.97,    0.204,    0.609
   60.10,   28.34,   4.0,    0.976,    0.197,    0.621
   60.13,   26.57,   4.0,    0.981,    0.189,    0.632
   60.15,   24.70,   4.0,    0.985,    0.182,    0.642
   60.18,   22.76,   4.0,    0.987,    0.176,    0.652
   60.20,   20.78,   4.0,    0.989,    0.169,    0.661
   60.23,   18.76,   4.0,     0.99,    0.163,    0.669
   60.25,   16.72,   4.0,    0.991,    0.157,    0.677
   60.28,   14.67,   4.0,    0.991,    0.151,    0.685
   60.30,   12.61,   4.0,    0.991,    0.146,    0.692
   60.33,   10.56,   4.0,    0.991,     0.14,    0.698
   60.35,    8.52,   4.0,    0.991,    0.135,    0.704
   60.38,    6.50,   4.0,     0.99,     0.13,     0.71
   60.40,    4.50,   4.0,    0.989,    0.126,    0.715
   60.43,    2.51,   4.0,    0.988,    0.121,     0.72
   60.45,    0.55,   4.0,    0.986,    0.117,    0.725
   60.48,   -1.38,   4.0,    0.985,    0.113,    0.729
   60.50,   -3.28,   4.0,    0.983,    0.109,    0.733
   60.53,   -5.16,   4.0,     0.98,    0.105,    0.737
   60.55,   -7.01,   4.0,    0.978,    0.101,     0.74
   60.58,   -8.83,   4.0,    0.975,   0.0978,    0.743
   60.60,  -10.62,   4.0,    0.972,   0.0946,    0.746
   60.63,  -12.38,   4.0,    0.968,   0.0915,    0.748
   60.65,  -14.11,   4.0,    0.964,   0.0886,    0.751
   60.68,  -15.82,   4.0,    0.959,   0.0858,    0.753
   60.70,  -17.50,   4.0,    0.954,   0.0832,    0.754
   60.73,  -19.16,   4.0,    0.948,   0.0808,    0.756
   60.75,  -20.79,   4.0,    0.942,   0.0786,    0.757
   60.78,  -22.41,   4.0,    0.935,   0.0765,    0.758
   60.80,  -24.00,   4.0,    0.927,   0.0745,    0.759
   60.85,  -28.75,   0.0,     0.91,    0.071,    0.761
   60.90,  -32.06,   0.0,    0.886,   0.0684,    0.762
   60.95,  -35.29,   0.0,    0.857,   0.0664,    0.761
   61.00,  -38.58,   0.0,    0.822,   0.0651,    0.761
   61.05,  -41.98,   0.0,    0.781,   0.0644,    0.759
   61.10,  -45.55,   0.0,    0.732,   0.0643,    0.757
   61.15,  -49.32,   0.0,    0.675,   0.0649,    0.754
   61.20,  -53.28,   0.0,    0.608,   0.0662,    0.751
   61.25,  -57.31,   0.0,     0.53,   0.0683,    0.747
   61.30,  -61.19,   0.0,    0.444,   0.0711,    0.742
   61.35,  -64.59,   0.0,    0.354,   0.0748,    0.737
   61.45,  -70.87,   0.0,    0.194,   0.0837,    0.726
   61.55,  -71.52,   0.0,   0.0778,   0.0962,    0.713
   61.65,  -71.58,   0.0,   0.0396,    0.109,      0.7
   61.75,  -71.56,   0.0,   0.0283,    0.121,    0.688
   61.85,  -71.53,   0.0,   0.0251,    0.134,    0.676
   61.95,  -71.49,   0.0,   0.0242,    0.146,    0.664
   62.05,  -71.45,   0.0,   0.0241,    0.158,    0.652
   62.15,  -71.40,   0.0,   0.0241,    0.169,    0.641
   62.25,  -71.36,   0.0,   0.0242,     0.18,     0.63
   62.35,  -71.31,   0.0,   0.0244,    0.192,     0.62
   62.45,  -71.26,   0.0,   0.0245,    0.202,     0.61
   62.55,  -71.20,   0.0,   0.0247,    0.213,      0.6
   62.65,  -71.15,   0.0,   0.0248,    0.223,     0.59
   62.75,  -71.09,   0.0,    0.025,    0.234,     0.58
   62.85,  -71.03,   0.0,   0.0252,    0.244,    0.571
   62.95,  -70.97,   0.0,   0.0254,    0.253,    0.562
   63.05,  -70.90,   0.0,   0.0255,    0.263,    0.554
   63.15,  -70.84,   0.0,   0.0257,    0.272,    0.545
   63.25,  -70.77,   0.0,    0.026,    0.281,    0.537
   63.35,  -70.70,   0.0,   0.0262,     0.29,    0.529
   63.45,  -70.62,   0.0,   0.0264,    0.299,    0.522
   63.55,  -70.55,   0.0,   0.0266,    0.307,    0.514
   63.65,  -70.47,   0.0,   0.0269,    0.316,    0.507
   63.75,  -70.39,   0.0,   0.0271,    0.324,      0.5
   63.85,  -70.31,   0.0,   0.0274,    0.332,    0.493
   63.95,  -70.22,   0.0,   0.0277,    0.339,    0.486
   64.05,  -70.14,   0.0,    0.028,    0.347,     0.48
   64.15,  -70.05,   0.0,   0.0283,    0.354,    0.474
   64.25,  -69.96,   0.0,   0.0286,    0.361,    0.468
   64.35,  -69.87,   0.0,   0.0289,    0.368,    0.462
   64.45,  -69.78,   0.0,   0.0292,    0.375,    0.456
   64.55,  -69.68,   0.0,   0.0295,    0.382,    0.451
   64.65,  -69.58,   0.0,   0.0299,    0.388,    0.445
   64.75,  -69.48,   0.0,   0.0302,    0.394,     0.44
   64.85,  -69.38,   0.0,   0.0306,      0.4,    0.435
   64.95,  -69.28,   0.0,    0.031,    0.406,     0.43
   65.05,  -69.18,   0.0,   0.0314,    0.412,    0.426
   65.15,  -69.08,   0.0,   0.0318,    0.418,    0.421
   65.25,  -68.97,   0.0,   0.0322,    0.423,    0.417
   65.35,  -68.86,   0.0,   0.0326,    0.429,    0.413
   65.45,  -68.76,   0.0,    0.033,    0.434,    0.409
   65.55,  -68.65,   0.0,   0.0334,    0.439,    0.405
   65.65,  -68.54,   0.0,   0.0339,    0.444,    0.401
   65.75,  -68.43,   0.0,   0.0343,    0.448,    0.398
   65.85,  -68.32,   0.0,   0.0348,    0.453,    0.394
   65.95,  -68.21,   0.0,   0.0353,    0.457,    0.391
   66.05,  -68.09,   0.0,   0.0357,    0.462,    0.388
   66.15,  -67.98,   0.0,   0.0362,    0.466,    0.384
   66.25,  -67.87,   0.0,   0.0367,     0.47,    0.381
   66.35,  -67.75,   0.0,   0.0372,    0.474,    0.379
   66.45,  -67.64,   0.0,   0.0377,    0.477,    0.376
   66.55,  -67.52,   0.0,   0.0383,    0.481,    0.373
   66.65,  -67.41,   0.0,   0.0388,    0.484,    0.371
   66.75,  -67.30,   0.0,   0.0393,    0.488,    0.368
   66.85,  -67.18,   0.0,   0.0399,    0.491,    0.366
   66.95,  -67.07,   0.0,   0.0404,    0.494,    0.364
   67.05,  -66.95,   0.0,    0.041,    0.497,    0.362
   67.15,  -66.84,   0.0,   0.0416,      0.5,     0.36
   67.25,  -66.72,   0.0,   0.0421,    0.503,    0.358
   67.35,  -66.61,   0.0,   0.0427,    0.505,    0.356
   67.45,  -66.49,   0.0,   0.0433,    0.508,    0.355
   67.55,  -66.38,   0.0,   0.0439,     0.51,    0.353
   67.65,  -66.27,   0.0,   0.0445,    0.513,    0.351
   67.75,  -66.15,   0.0,   0.0451,    0.515,     0.35
   67.85,  -66.04,   0.0,   0.0457,    0.517,    0.349
   67.95,  -65.93,   0.0,   0.0463,    0.519,    0.347
   68.05,  -65.82,   0.0,   0.0469,    0.521,    0.346
   68.15,  -65.70,   0.0,   0.0476,    0.523,    0.345
   68.25,  -65.59,   0.0,   0.0482,    0.524,    0.344
   68.35,  -65.48,   0.0,   0.0488,    0.526,    0.343
   68.45,  -65.37,   0.0,   0.0495,    0.528,    0.342
   68.55,  -65.26,   0.0,   0.0501,    0.529,    0.341
