#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   59.29,  -55.19,  10.0,    0.137,    0.382,    0.423
   59.39,  -54.57,  10.0,    0.144,     0.38,    0.425
   59.49,  -53.84,  10.0,    0.152,    0.376,    0.426
   59.59,  -52.97,  10.0,    0.161,    0.373,    0.429
   59.69,  -51.89,  10.0,    0.172,    0.368,    0.431
   59.79,  -50.50,  10.0,    0.185,    0.363,    0.434
   59.89,  -48.61,  10.0,    0.203,    0.357,    0.438
   59.99,  -45.84,  10.0,    0.228,    0.349,    0.443
   60.09,  -41.43,  10.0,    0.263,    0.339,    0.449
   60.19,  -33.48,  10.0,    0.319,    0.323,    0.457
   60.24,  -28.19,  10.0,     0.37,    0.311,    0.464
   60.29,  -20.09,  10.0,    0.434,    0.296,    0.473
   60.31,  -15.66,  10.0,    0.477,    0.288,    0.479
   60.34,  -10.24,  10.0,    0.523,    0.278,    0.486
   60.36,   -3.90,  10.0,    0.574,    0.269,    0.493
   60.39,    3.14,  10.0,    0.629,     0.26,    0.502
   60.41,   10.39,  10.0,    0.685,     0.25,    0.512
   60.44,   17.17,  10.0,    0.741,    0.241,    0.523
   60.46,   22.76,  10.0,    0.793,    0.232,    0.535
   60.49,   26.70,  10.0,    0.838,    0.224,    0.547
   60.51,   28.95,  10.0,    0.876,    0.215,     0.56
   60.54,   29.81,  10.0,    0.905,    0.207,    0.573
   60.56,   29.67,  10.0,    0.928,      0.2,    0.586
   60.59,   28.86,  10.0,    0.945,    0.192,    0.598
   60.61,   27.64,  10.0,    0.958,    0.185,     0.61
   60.64,   26.13,  10.0,    0.967,    0.178,    0.621
   60.66,   24.44,  10.0,    0.974,    0.172,    0.631
   60.69,   22.62,  10.0,    0.979,    0.165,    0.641
   60.71,   20.71,  10.0,    0.983,    0.159,    0.651
   60.74,   18.74,  10.0,    0.985,    0.153,     0.66
   60.76,   16.72,  10.0,    0.987,    0.148,    0.668
   60.79,   14.67,  10.0,    0.988,    0.142,    0.676
   60.81,   12.61,  10.0,    0.989,    0.137,    0.683
   60.84,   10.54,  10.0,    0.989,    0.132,     0.69
   60.86,    8.48,  10.0,    0.989,    0.127,    0.696
   60.89,    6.43,  10.0,    0.988,    0.123,    0.702
   60.91,    4.40,  10.0,    0.988,    0.118,    0.707
   60.94,    2.39,  10.0,    0.987,    0.114,    0.713
   60.96,    0.41,  10.0,    0.985,     0.11,    0.717
   60.99,   -1.55,  10.0,    0.984,    0.106,    0.722
   61.01,   -3.48,  10.0,    0.982,    0.102,    0.726
   61.04,   -5.39,  10.0,     0.98,   0.0988,    0.729
   61.06,   -7.26,  10.0,    0.977,   0.0954,    0.733
   61.09,   -9.10,  10.0,    0.974,   0.0922,    0.736
   61.11,  -10.90,  10.0,    0.971,   0.0891,    0.739
   61.14,  -12.68,  10.0,    0.967,   0.0863,    0.741
   61.16,  -14.43,  10.0,    0.963,   0.0835,    0.744
   61.19,  -16.15,  10.0,    0.958,    0.081,    0.746
   61.21,  -17.84,  10.0,    0.953,   0.0786,    0.748
   61.24,  -19.50,  10.0,    0.947,   0.0763,    0.749
   61.26,  -21.14,  10.0,    0.941,   0.0742,    0.751
   61.31,  -25.80,  10.0,    0.926,   0.0704,    0.753
   61.36,  -29.09,  10.0,    0.906,   0.0673,    0.755
   61.41,  -32.26,  10.0,    0.882,   0.0649,    0.755
   61.46,  -35.41,  10.0,    0.853,   0.0631,    0.755
   61.51,  -38.61,  10.0,    0.818,   0.0619,    0.755
   61.56,  -41.89,  10.0,    0.777,   0.0613,    0.753
   61.61,  -45.30,  10.0,     0.73,   0.0613,    0.751
   61.66,  -48.88,  10.0,    0.674,    0.062,    0.749
   61.71,  -52.61,  10.0,    0.609,   0.0632,    0.746
   61.76,  -56.39,  10.0,    0.535,   0.0652,    0.742
   61.81,  -60.03,  10.0,    0.453,   0.0678,    0.737
   61.86,  -63.26,  10.0,    0.368,   0.0713,    0.732
   61.96,  -69.46,  10.0,    0.214,   0.0796,    0.722
   62.06,  -70.35,  10.0,   0.0944,   0.0912,    0.709
   62.16,  -70.41,  10.0,   0.0492,    0.103,    0.697
   62.26,  -70.33,  10.0,   0.0345,    0.115,    0.685
   62.36,  -70.22,  10.0,   0.0299,    0.127,    0.673
   62.46,  -70.10,  10.0,   0.0287,    0.138,    0.662
   62.56,  -69.98,  10.0,   0.0286,    0.149,    0.651
   62.66,  -69.85,  10.0,   0.0289,     0.16,     0.64
   62.76,  -69.71,  10.0,   0.0293,     0.17,     0.63
   62.86,  -69.56,  10.0,   0.0297,    0.181,     0.62
   62.96,  -69.42,  10.0,   0.0302,     0.19,     0.61
   63.06,  -69.26,  10.0,   0.0308,      0.2,    0.601
   63.16,  -69.10,  10.0,   0.0314,     0.21,    0.592
   63.26,  -68.93,  10.0,    0.032,    0.219,    0.583
   63.36,  -68.76,  10.0,   0.0326,    0.228,    0.574
   63.46,  -68.59,  10.0,   0.0333,    0.236,    0.566
   63.56,  -68.40,  10.0,    0.034,    0.245,    0.558
   63.66,  -68.22,  10.0,   0.0347,    0.253,     0.55
   63.76,  -68.03,  10.0,   0.0355,    0.261,    0.543
   63.86,  -67.83,  10.0,   0.0363,    0.268,    0.536
   63.96,  -67.63,  10.0,   0.0372,    0.276,    0.529
   64.06,  -67.42,  10.0,   0.0381,    0.283,    0.522
   64.16,  -67.21,  10.0,    0.039,     0.29,    0.516
   64.26,  -67.00,  10.0,     0.04,    0.296,    0.509
   64.36,  -66.78,  10.0,    0.041,    0.303,    0.503
   64.46,  -66.56,  10.0,   0.0421,    0.309,    0.498
   64.56,  -66.33,  10.0,   0.0432,    0.315,    0.492
   64.66,  -66.10,  10.0,   0.0443,     0.32,    0.487
   64.76,  -65.87,  10.0,   0.0455,    0.326,    0.482
   64.86,  -65.64,  10.0,   0.0468,    0.331,    0.477
   64.96,  -65.40,  10.0,   0.0481,    0.336,    0.473
   65.06,  -65.16,  10.0,   0.0494,    0.341,    0.468
   65.16,  -64.92,  10.0,   0.0508,    0.345,    0.464
   65.26,  -64.68,  10.0,   0.0522,     0.35,     0.46
   65.36,  -64.43,  10.0,   0.0537,    0.354,    0.456
   65.46,  -64.19,  10.0,   0.0552,    0.358,    0.453
   65.56,  -63.94,  10.0,   0.0568,    0.362,    0.449
   65.66,  -63.69,  10.0,   0.0584,    0.365,    0.446
   65.76,  -63.44,  10.0,   0.0601,    0.368,    0.443
