#time (msec), membrane voltage (mV), stimulus level (nA), m, h, n
   35.26,  -51.46,   8.0,    0.632,   0.0636,    0.749
   35.31,  -55.30,   8.0,    0.561,   0.0653,    0.745
   35.36,  -59.08,   8.0,     0.48,   0.0678,    0.741
   35.41,  -62.52,   8.0,    0.394,    0.071,    0.736
   35.51,  -69.52,   8.0,    0.235,   0.0789,    0.725
   35.61,  -70.57,   8.0,    0.101,   0.0907,    0.713
   35.71,  -70.66,   8.0,   0.0504,    0.103,      0.7
   35.81,  -70.60,   8.0,   0.0341,    0.115,    0.688
   35.91,  -70.51,   8.0,   0.0291,    0.127,    0.676
   36.01,  -70.41,   8.0,   0.0278,    0.138,    0.665
   36.11,  -70.30,   8.0,   0.0276,    0.149,    0.654
   36.21,  -70.19,   8.0,   0.0278,     0.16,    0.643
   36.31,  -70.07,   8.0,   0.0281,    0.171,    0.632
   36.41,  -69.94,   8.0,   0.0285,    0.181,    0.622
   36.51,  -69.81,   8.0,   0.0289,    0.192,    0.612
   36.61,  -69.68,   8.0,   0.0294,    0.202,    0.603
   36.71,  -69.54,   8.0,   0.0298,    0.211,    0.593
   36.81,  -69.40,   8.0,   0.0303,    0.221,    0.584
   36.91,  -69.25,   8.0,   0.0309,     0.23,    0.576
   37.01,  -69.09,   8.0,   0.0314,    0.239,    0.567
   37.11,  -68.93,   8.0,    0.032,    0.247,    0.559
   37.21,  -68.77,   8.0,   0.0326,    0.256,    0.551
   37.31,  -68.60,   8.0,   0.0333,    0.264,    0.543
   37.41,  -68.43,   8.0,   0.0339,    0.272,    0.536
   37.51,  -68.25,   8.0,   0.0346,    0.279,    0.529
   37.61,  -68.07,   8.0,   0.0354,    0.287,    0.522
   37.71,  -67.88,   8.0,   0.0362,    0.294,    0.515
   37.81,  -67.70,   8.0,    0.037,    0.301,    0.509
   37.91,  -67.50,   8.0,   0.0378,    0.308,    0.503
   38.01,  -67.31,   8.0,   0.0387,    0.314,    0.497
   38.11,  -67.11,   8.0,   0.0396,     0.32,    0.491
   38.21,  -66.90,   8.0,   0.0405,    0.326,    0.486
   38.31,  -66.70,   8.0,   0.0415,    0.332,     0.48
   38.41,  -66.49,   8.0,   0.0425,    0.338,    0.475
   38.51,  -66.27,   8.0,   0.0436,    0.343,     0.47
   38.61,  -66.06,   8.0,   0.0447,    0.348,    0.466
   38.71,  -65.84,   8.0,   0.0458,    0.353,    0.461
   38.81,  -65.62,   8.0,    0.047,    0.358,    0.457
   38.91,  -65.40,   8.0,   0.0482,    0.363,    0.453
   39.01,  -65.18,   8.0,   0.0495,    0.367,    0.449
   39.11,  -64.96,   8.0,   0.0507,    0.371,    0.445
   39.21,  -64.73,   8.0,   0.0521,    0.375,    0.442
   39.31,  -64.51,   8.0,   0.0534,    0.379,    0.439
   39.41,  -64.28,   8.0,   0.0549,    0.382,    0.436
   39.51,  -64.05,   8.0,   0.0563,    0.386,    0.433
   39.61,  -63.82,   8.0,   0.0578,    0.389,     0.43
   39.71,  -63.59,   8.0,   0.0593,    0.392,    0.427
   39.81,  -63.36,   8.0,   0.0609,    0.394,    0.425
   39.91,  -63.12,   8.0,   0.0626,    0.397,    0.423
   40.01,  -62.89,   8.0,   0.0642,    0.399,     0.42
   40.11,  -62.66,   8.0,   0.0659,    0.402,    0.418
   40.21,  -62.42,   8.0,   0.0677,    0.404,    0.417
   40.31,  -62.18,   8.0,   0.0695,    0.405,    0.415
   40.41,  -61.95,   8.0,   0.0714,    0.407,    0.414
   40.51,  -61.71,   8.0,   0.0733,    0.408,    0.412
   40.61,  -61.46,   8.0,   0.0753,     0.41,    0.411
   40.71,  -61.22,   8.0,   0.0773,    0.411,     0.41
   40.81,  -60.97,   8.0,   0.0794,    0.412,    0.409
   40.91,  -60.73,   8.0,   0.0816,    0.413,    0.408
   41.01,  -60.47,   8.0,   0.0838,    0.413,    0.407
   41.11,  -60.22,   8.0,   0.0861,    0.414,    0.407
   41.21,  -59.96,   8.0,   0.0885,    0.414,    0.407
   41.31,  -59.69,   8.0,    0.091,    0.414,    0.406
   41.41,  -59.42,   8.0,   0.0935,    0.414,    0.406
   41.51,  -59.14,   8.0,   0.0962,    0.413,    0.406
   41.61,  -58.86,   8.0,   0.0991,    0.413,    0.406
   41.71,  -58.56,   8.0,    0.102,    0.412,    0.406
   41.81,  -58.25,   8.0,    0.105,    0.411,    0.407
   41.91,  -57.92,   8.0,    0.109,     0.41,    0.407
   42.01,  -57.58,   8.0,    0.112,    0.409,    0.408
   42.11,  -57.21,   8.0,    0.116,    0.408,    0.409
   42.21,  -56.82,   8.0,     0.12,    0.406,     0.41
   42.31,  -56.39,   8.0,    0.125,    0.404,    0.411
   42.41,  -55.92,   8.0,     0.13,    0.401,    0.412
   42.51,  -55.39,   8.0,    0.135,    0.399,    0.414
   42.61,  -54.79,   8.0,    0.142,    0.396,    0.415
   42.71,  -54.08,   8.0,    0.149,    0.392,    0.417
   42.81,  -53.23,   8.0,    0.158,    0.389,     0.42
   42.91,  -52.18,   8.0,    0.168,    0.384,    0.422
   43.01,  -50.82,   8.0,    0.181,    0.379,    0.426
   43.11,  -48.96,   8.0,    0.198,    0.372,    0.429
   43.21,  -46.24,   8.0,    0.222,    0.364,    0.434
   43.31,  -41.90,   8.0,    0.256,    0.354,     0.44
   43.41,  -34.06,   8.0,    0.311,    0.338,    0.449
   43.46,  -28.78,   8.0,    0.361,    0.326,    0.456
   43.51,  -20.64,   8.0,    0.424,    0.311,    0.465
   43.54,  -16.14,   8.0,    0.467,    0.301,    0.471
   43.56,  -10.59,   8.0,    0.513,    0.292,    0.477
   43.59,   -4.03,   8.0,    0.565,    0.282,    0.485
   43.61,    3.32,   8.0,     0.62,    0.272,    0.494
   43.64,   10.96,   8.0,    0.679,    0.262,    0.504
   43.66,   18.13,   8.0,    0.736,    0.253,    0.515
   43.69,   24.04,   8.0,     0.79,    0.243,    0.528
   43.71,   28.16,   8.0,    0.837,    0.234,    0.541
   43.74,   30.48,   8.0,    0.876,    0.226,    0.554
   43.76,   31.32,   8.0,    0.906,    0.217,    0.568
   43.79,   31.13,   8.0,    0.929,    0.209,    0.581
   43.81,   30.30,   8.0,    0.946,    0.201,    0.593
   43.84,   29.05,   8.0,    0.959,    0.194,    0.605
   43.86,   27.55,   8.0,    0.968,    0.187,    0.617
   43.89,   25.86,   8.0,    0.975,     0.18,    0.628
   43.91,   24.05,   8.0,     0.98,    0.173,    0.638
   43.94,   22.14,   8.0,    0.984,    0.167,    0.648
   43.96,   20.18,   8.0,    0.986,    0.161,    0.657
   43.99,   18.16,   8.0,    0.988,    0.155,    0.665
   44.01,   16.12,   8.0,    0.989,    0.149,    0.673
   44.04,   14.06,   8.0,     0.99,    0.144,    0.681
   44.06,   12.00,   8.0,     0.99,    0.138,    0.688
   44.09,    9.94,   8.0,     0.99,    0.133,    0.695
   44.11,    7.88,   8.0,    0.989,    0.128,    0.701
   44.14,    5.85,   8.0,    0.989,    0.124,    0.706
   44.16,    3.83,   8.0,    0.988,    0.119,    0.712
   44.19,    1.83,   8.0,    0.987,    0.115,    0.717
   44.21,   -0.14,   8.0,    0.985,    0.111,    0.721
   44.24,   -2.08,   8.0,    0.984,    0.107,    0.725
   44.26,   -3.99,   8.0,    0.982,    0.103,    0.729
   44.29,   -5.88,   8.0,    0.979,   0.0997,    0.733
   44.31,   -7.73,   8.0,    0.977,   0.0963,    0.736
   44.34,   -9.56,   8.0,    0.974,   0.0931,    0.739
   44.36,  -11.35,   8.0,     0.97,     0.09,    0.742
   44.39,  -13.12,   8.0,    0.966,   0.0871,    0.745
   44.41,  -14.85,   8.0,    0.962,   0.0844,    0.747
   44.44,  -16.56,   8.0,    0.957,   0.0818,    0.749
   44.46,  -18.24,   8.0,    0.952,   0.0794,    0.751
   44.49,  -19.89,   8.0,    0.946,   0.0771,    0.752
   44.51,  -21.52,   8.0,    0.939,    0.075,    0.753
   44.54,  -23.12,   8.0,    0.931,   0.0731,    0.755
   44.59,  -27.69,   8.0,    0.916,   0.0695,    0.757
   44.64,  -30.96,   8.0,    0.893,   0.0668,    0.757
   44.69,  -34.14,   8.0,    0.866,   0.0647,    0.758
   44.74,  -37.33,   8.0,    0.833,   0.0633,    0.757
   44.79,  -40.60,   8.0,    0.795,   0.0624,    0.756
   44.84,  -43.99,   8.0,     0.75,   0.0621,    0.754
   44.89,  -47.55,   8.0,    0.697,   0.0625,    0.752
   44.94,  -51.27,   8.0,    0.635,   0.0635,    0.749
   44.99,  -55.11,   8.0,    0.564,   0.0652,    0.745
   45.04,  -58.89,   8.0,    0.484,   0.0676,    0.741
   45.09,  -62.36,   8.0,    0.399,   0.0708,    0.736
   45.19,  -69.46,   8.0,    0.239,   0.0787,    0.725
   45.29,  -70.56,   8.0,    0.103,   0.0904,    0.713
   45.39,  -70.66,   8.0,    0.051,    0.103,    0.701
   45.49,  -70.60,   8.0,   0.0343,    0.115,    0.688
   45.59,  -70.51,   8.0,   0.0292,    0.126,    0.677
   45.69,  -70.41,   8.0,   0.0278,    0.138,    0.665
   45.79,  -70.30,   8.0,   0.0276,    0.149,    0.654
   45.89,  -70.19,   8.0,   0.0278,     0.16,    0.643
   45.99,  -70.07,   8.0,   0.0281,    0.171,    0.632
   46.09,  -69.94,   8.0,   0.0285,    0.181,    0.622
   46.19,  -69.82,   8.0,   0.0289,    0.191,    0.612
   46.29,  -69.68,   8.0,   0.0293,    0.201,    0.603
   46.39,  -69.54,   8.0,   0.0298,    0.211,    0.593
   46.49,  -69.40,   8.0,   0.0303,     0.22,    0.584
   46.59,  -69.25,   8.0,   0.0309,    0.229,    0.576
   46.69,  -69.09,   8.0,   0.0314,    0.238,    0.567
   46.79,  -68.94,   8.0,    0.032,    0.247,    0.559
   46.89,  -68.77,   8.0,   0.0326,    0.255,    0.551
   46.99,  -68.60,   8.0,   0.0333,    0.264,    0.543
   47.09,  -68.43,   8.0,   0.0339,    0.271,    0.536
   47.19,  -68.25,   8.0,   0.0346,    0.279,    0.529
   47.29,  -68.07,   8.0,   0.0354,    0.287,    0.522
   47.39,  -67.89,   8.0,   0.0361,    0.294,    0.515
   47.49,  -67.70,   8.0,   0.0369,    0.301,    0.509
   47.59,  -67.51,   8.0,   0.0378,    0.307,    0.503
   47.69,  -67.31,   8.0,   0.0387,    0.314,    0.497
   47.79,  -67.11,   8.0,   0.0396,     0.32,    0.491
   47.89,  -66.91,   8.0,   0.0405,    0.326,    0.486
   47.99,  -66.70,   8.0,   0.0415,    0.332,     0.48
   48.09,  -66.49,   8.0,   0.0425,    0.338,    0.475
   48.19,  -66.28,   8.0,   0.0436,    0.343,     0.47
   48.29,  -66.06,   8.0,   0.0447,    0.348,    0.466
   48.39,  -65.85,   8.0,   0.0458,    0.353,    0.461
   48.49,  -65.63,   8.0,    0.047,    0.358,    0.457
   48.59,  -65.41,   8.0,   0.0482,    0.362,    0.453
   48.69,  -65.19,   8.0,   0.0494,    0.367,    0.449
   48.79,  -64.96,   8.0,   0.0507,    0.371,    0.446
   48.89,  -64.74,   8.0,    0.052,    0.375,    0.442
   48.99,  -64.51,   8.0,   0.0534,    0.379,    0.439
   49.09,  -64.28,   8.0,   0.0548,    0.382,    0.436
   49.19,  -64.05,   8.0,   0.0563,    0.385,    0.433
   49.29,  -63.82,   8.0,   0.0578,    0.389,     0.43
   49.39,  -63.59,   8.0,   0.0593,    0.392,    0.427
   49.49,  -63.36,   8.0,   0.0609,    0.394,    0.425
   49.59,  -63.13,   8.0,   0.0625,    0.397,    0.423
   49.69,  -62.89,   8.0,   0.0642,    0.399,     0.42
   49.79,  -62.66,   8.0,   0.0659,    0.401,    0.419
   49.89,  -62.42,   8.0,   0.0677,    0.403,    0.417
   49.99,  -62.19,   8.0,   0.0695,    0.405,    0.415
   50.09,  -61.95,   8.0,   0.0713,    0.407,    0.414
   50.19,  -61.71,   8.0,   0.0733,    0.408,    0.412
   50.29,  -61.47,   8.0,   0.0752,     0.41,    0.411
   50.39,  -61.23,   8.0,   0.0773,    0.411,     0.41
   50.49,  -60.98,   8.0,   0.0794,    0.412,    0.409
   50.59,  -60.73,   8.0,   0.0815,    0.413,    0.408
   50.69,  -60.48,   8.0,   0.0837,    0.413,    0.407
   50.79,  -60.22,   8.0,    0.086,    0.414,    0.407
   50.89,  -59.96,   8.0,   0.0884,    0.414,    0.407
   50.99,  -59.70,   8.0,   0.0909,    0.414,    0.406
   51.09,  -59.43,   8.0,   0.0935,    0.414,    0.406
   51.19,  -59.15,   8.0,   0.0962,    0.413,    0.406
   51.29,  -58.86,   8.0,    0.099,    0.413,    0.406
   51.39,  -58.56,   8.0,    0.102,    0.412,    0.406
   51.49,  -58.25,   8.0,    0.105,    0.411,    0.407
   51.59,  -57.93,   8.0,    0.108,     0.41,    0.407
   51.69,  -57.59,   8.0,    0.112,    0.409,    0.408
   51.79,  -57.22,   8.0,    0.116,    0.408,    0.409
   51.89,  -56.83,   8.0,     0.12,    0.406,     0.41
   51.99,  -56.40,   8.0,    0.124,    0.404,    0.411
   52.09,  -55.93,   8.0,    0.129,    0.401,    0.412
   52.19,  -55.40,   8.0,    0.135,    0.399,    0.414
   52.29,  -54.80,   8.0,    0.141,    0.396,    0.415
   52.39,  -54.10,   8.0,    0.149,    0.393,    0.417
   52.49,  -53.25,   8.0,    0.157,    0.389,     0.42
   52.59,  -52.20,   8.0,    0.168,    0.384,    0.422
   52.69,  -50.85,   8.0,    0.181,    0.379,    0.426
   52.79,  -49.00,   8.0,    0.198,    0.372,    0.429
   52.89,  -46.31,   8.0,    0.221,    0.364,    0.434
   52.99,  -42.01,   8.0,    0.256,    0.354,     0.44
   53.09,  -34.28,   8.0,     0.31,    0.339,    0.449
   53.14,  -29.08,   8.0,    0.359,    0.326,    0.456
   53.19,  -21.07,   8.0,    0.421,    0.311,    0.465
   53.21,  -16.63,   8.0,    0.463,    0.302,     0.47
   53.24,  -11.15,   8.0,    0.509,    0.293,    0.477
   53.26,   -4.66,   8.0,     0.56,    0.283,    0.484
   53.29,    2.64,   8.0,    0.616,    0.273,    0.493
   53.31,   10.28,   8.0,    0.674,    0.263,    0.503
   53.34,   17.53,   8.0,    0.731,    0.253,    0.514
   53.36,   23.58,   8.0,    0.786,    0.244,    0.527
   53.39,   27.87,   8.0,    0.833,    0.235,     0.54
   53.41,   30.33,   8.0,    0.873,    0.226,    0.553
   53.44,   31.28,   8.0,    0.904,    0.218,    0.566
   53.46,   31.17,   8.0,    0.927,     0.21,     0.58
   53.49,   30.38,   8.0,    0.945,    0.202,    0.592
   53.51,   29.17,   8.0,    0.958,    0.195,    0.604
   53.54,   27.68,   8.0,    0.968,    0.187,    0.616
   53.56,   26.00,   8.0,    0.975,     0.18,    0.627
   53.59,   24.20,   8.0,     0.98,    0.174,    0.637
   53.61,   22.31,   8.0,    0.983,    0.167,    0.647
   53.64,   20.34,   8.0,    0.986,    0.161,    0.656
   53.66,   18.33,   8.0,    0.988,    0.155,    0.665
   53.69,   16.29,   8.0,    0.989,    0.149,    0.673
   53.71,   14.24,   8.0,     0.99,    0.144,     0.68
   53.74,   12.17,   8.0,     0.99,    0.139,    0.687
   53.76,   10.11,   8.0,     0.99,    0.134,    0.694
   53.79,    8.06,   8.0,    0.989,    0.129,      0.7
   53.81,    6.02,   8.0,    0.989,    0.124,    0.706
   53.84,    4.00,   8.0,    0.988,     0.12,    0.711
   53.86,    2.00,   8.0,    0.987,    0.115,    0.716
   53.89,    0.03,   8.0,    0.985,    0.111,    0.721
   53.91,   -1.92,   8.0,    0.984,    0.107,    0.725
   53.94,   -3.84,   8.0,    0.982,    0.104,    0.729
   53.96,   -5.72,   8.0,    0.979,      0.1,    0.733
   53.99,   -7.58,   8.0,    0.977,   0.0966,    0.736
   54.01,   -9.41,   8.0,    0.974,   0.0934,    0.739
   54.04,  -11.20,   8.0,     0.97,   0.0903,    0.742
   54.06,  -12.97,   8.0,    0.967,   0.0874,    0.744
   54.09,  -14.71,   8.0,    0.962,   0.0846,    0.747
   54.11,  -16.42,   8.0,    0.957,    0.082,    0.749
   54.14,  -18.10,   8.0,    0.952,   0.0796,     0.75
   54.16,  -19.75,   8.0,    0.946,   0.0773,    0.752
   54.19,  -21.39,   8.0,    0.939,   0.0752,    0.753
   54.21,  -22.99,   8.0,    0.932,   0.0732,    0.755
   54.26,  -27.56,   8.0,    0.916,   0.0697,    0.756
   54.31,  -30.84,   8.0,    0.894,   0.0669,    0.757
   54.36,  -34.02,   8.0,    0.867,   0.0648,    0.758
   54.41,  -37.21,   8.0,    0.835,   0.0633,    0.757
   54.46,  -40.47,   8.0,    0.797,   0.0624,    0.756
   54.51,  -43.85,   8.0,    0.752,   0.0621,    0.754
   54.56,  -47.40,   8.0,    0.699,   0.0625,    0.752
   54.61,  -51.12,   8.0,    0.638,   0.0635,    0.749
   54.66,  -54.96,   8.0,    0.567,   0.0651,    0.745
   54.71,  -58.75,   8.0,    0.488,   0.0675,    0.741
   54.76,  -62.23,   8.0,    0.402,   0.0707,    0.736
   54.86,  -69.42,   8.0,    0.242,   0.0785,    0.726
   54.96,  -70.56,   8.0,    0.104,   0.0901,    0.713
   55.06,  -70.66,   8.0,   0.0515,    0.102,    0.701
   55.16,  -70.60,   8.0,   0.0344,    0.114,    0.689
   55.26,  -70.51,   8.0,   0.0292,    0.126,    0.677
   55.36,  -70.41,   8.0,   0.0278,    0.138,    0.665
   55.46,  -70.30,   8.0,   0.0276,    0.149,    0.654
